player_id,series_id,series_type,match_id,start_time,win,kills,deaths,creep_score,gold_per_min,tower_kills,roshan_kills,team_fight,obs_wards_planted,camps_stacked,runes_grabbed,first_blood,stuns,total
73401082,731185,1,6909375918,1670592183,0,0.3,-0.6,0.435,0.638,2,0,1.38462,5,0,1.25,0,0.29826,10.70588
145065875,731185,1,6909375918,1670592183,0,1.2,1.2,0.315,0.642,0,0,1.84615,4.5,0.5,4.25,0,1.8992,16.35235
195108598,731185,1,6909375918,1670592183,0,0.3,0.6,1.455,1.154,1,1,1.73077,0,5,0.5,0,3.00365,15.74342
123023873,731185,1,6909375918,1670592183,0,3.6,1.8,1.092,1.128,1,0,2.53846,1,0,3,0,3.02934,18.1878
165671428,731185,1,6909375918,1670592183,0,2.4,1.5,1.149,1.084,1,1,1.5,0.5,1,1,0,0,12.133
92949094,731185,1,6909375918,1670592183,1,0,0,0.183,0.572,0,0,1.62857,9,2.5,1.25,0,0,15.13357
120613892,731185,1,6909375918,1670592183,1,4.5,2.1,1.818,1.864,0,1,2.57143,0.5,0,1.75,4,0.6422,20.74563
171097887,731185,1,6909375918,1670592183,1,3,1.2,1.083,1.176,3,0,2.22857,0,1,0.75,0,3.51373,16.9513
115464954,731185,1,6909375918,1670592183,1,1.5,1.8,0.33,0.694,0,0,2.31429,2.5,0.5,1,0,3.15603,13.79432
27178898,731185,1,6909375918,1670592183,1,1.5,1.8,1.272,1.27,6,0,1.97143,0,2.5,2.25,0,0.6054,19.16882
115464954,731185,1,6909274311,1670588642,0,2.1,0,0.39,0.526,0,0,2.35714,1,0,0.75,4,1.99692,13.12006
120613892,731185,1,6909274311,1670588642,0,0.9,1.8,1.083,0.96,0,0,2.35714,1,0,1.5,0,1.99969,11.59984
171097887,731185,1,6909274311,1670588642,0,0,0.6,1.152,1.052,0,0,0.85714,0,0,0,0,2.91416,6.57531
92949094,731185,1,6909274311,1670588642,0,0.3,-0.3,0.246,0.446,0,0,1.5,6,3,1.5,0,3.60107,16.29307
27178898,731185,1,6909274311,1670588642,0,0.9,1.8,0.699,0.812,1,1,1.92857,0,2,0.5,0,0.3787,11.01827
73401082,731185,1,6909274311,1670588642,1,0.9,0.3,0.147,0.636,0,0,2.10811,3.5,0,0.25,0,6.85955,14.70066
145065875,731185,1,6909274311,1670588642,1,2.4,3,0.276,0.778,0,0,2.35135,4.5,0.5,1,0,2.66781,17.47316
195108598,731185,1,6909274311,1670588642,1,2.4,2.4,0.681,1.026,2,0,1.86486,0,0.5,0.75,0,0.3512,11.97306
123023873,731185,1,6909274311,1670588642,1,4.2,2.7,0.684,1.17,2,0,2.75676,0.5,0,3.25,0,1.11682,18.37758
165671428,731185,1,6909274311,1670588642,1,1.2,2.4,0.975,1.266,3,1,1.37838,0,1.5,2.25,0,2.38995,17.35933
73401082,731185,1,6909150350,1670583821,0,0.3,0.6,0.09,0.5,0,0,2,4.5,0,0.5,0,3.37623,11.86623
145065875,731185,1,6909150350,1670583821,0,0.3,0.3,0.453,0.526,0,0,1.75,4,0,0.5,0,1.88204,9.71104
195108598,731185,1,6909150350,1670583821,0,0.6,2.1,1.176,0.94,1,0,1.5,0,3,0,0,2.46609,12.78209
123023873,731185,1,6909150350,1670583821,0,1.5,1.2,0.921,0.894,0,0,2.25,1,1.5,2.5,0,1.76008,13.52508
165671428,731185,1,6909150350,1670583821,0,0.6,1.5,1.158,1.002,1,0,1.75,0,1,1,4,0,13.01
92949094,731185,1,6909150350,1670583821,1,0.3,2.4,0.162,0.556,0,0,2.12903,5.5,0.5,0.75,0,0.27594,12.57297
120613892,731185,1,6909150350,1670583821,1,3.3,2.1,0.726,1.108,1,1,1.93548,1,0.5,2.5,0,1.13386,16.30334
171097887,731185,1,6909150350,1670583821,1,3,2.4,1.164,1.47,4,2,2.12903,0,3,1.5,0,2.77735,23.44039
