node_group_id,node_group_name,node_id,node_name,best_of,inc_id_1,inc_id_2,team_id_1,team_id_2,team_wins_1,team_wins_2,time
2,Round Robin,1,,3,0,0,39,7626304,2,0,1684533600
2,Round Robin,2,,3,0,0,39,8260983,2,0,1684198800
2,Round Robin,3,,3,0,0,39,8261882,0,0,1685397600
2,Round Robin,4,,3,0,0,39,8376426,0,0,1684976400
2,Round Robin,5,,3,0,0,39,8604954,0,0,1685818800
2,Round Robin,6,,3,0,0,39,8728920,0,0,1685754000
2,Round Robin,7,,3,0,0,39,8740972,0,0,1684803600
2,Round Robin,8,,3,0,0,7626304,8260983,0,0,1685829600
2,Round Robin,9,,3,0,0,7626304,8261882,0,0,1685581200
2,Round Robin,10,,3,0,0,7626304,8376426,0,0,1684630800
2,Round Robin,11,,3,0,0,7626304,8604954,0,0,1685224800
2,Round Robin,12,,3,0,0,7626304,8728920,0,0,1685408400
2,Round Robin,13,,3,0,0,7626304,8740972,2,0,1684371600
2,Round Robin,14,,3,0,0,8260983,8261882,0,0,1684965600
2,Round Robin,15,,3,0,0,8260983,8376426,2,0,1684544400
2,Round Robin,16,,3,0,0,8260983,8604954,0,0,1684792800
2,Round Robin,17,,3,0,0,8260983,8728920,0,0,1685138400
2,Round Robin,18,,3,0,0,8260983,8740972,0,0,1684620000
2,Round Robin,19,,3,0,0,8261882,8376426,0,0,1685926800
2,Round Robin,20,,3,0,0,8261882,8604954,1,2,1684360800
2,Round Robin,21,,3,0,0,8261882,8728920,0,0,1685214000
2,Round Robin,22,,3,0,0,8261882,8740972,0,0,1685743200
2,Round Robin,23,,3,0,0,8376426,8604954,0,0,1685570400
2,Round Robin,24,,3,0,0,8376426,8728920,0,2,1684188000
2,Round Robin,25,,3,0,0,8376426,8740972,0,0,1685235600
2,Round Robin,26,,3,0,0,8604954,8728920,0,0,1684609200
2,Round Robin,27,,3,0,0,8604954,8740972,0,0,1685149200
2,Round Robin,28,,3,0,0,8728920,8740972,0,0,1685840400
