team_id,team_name,team_tag
8572181,Nigma Galaxy SEA,NGXSea
8244493,Team SMG,SMG
8214850,T1,T1
350190,Fnatic,Fnatic
7732977,BOOM Esports,BOOM
8525778,Polaris Esports,Polaris
8360138,Neon Esports,neon
8254145,Execration,XctN
