player_id,series_id,series_type,match_id,start_time,kills,deaths,creep_score,gold_per_min,tower_kills,roshan_kills,team_fight,obs_wards_planted,camps_stacked,runes_grabbed,first_blood,stuns,total
186837494,614478,1,6273693099,1636859527,1.5,1.8,0.063,0.662,1,0,2.1081081,2,1,0.25,0,0.5334321000000001,10.916540200000002
185202677,614478,1,6273693099,1636859527,2.4,3,0.789,1.346,3,0,1.4594595,0,2,0.25,0,0,14.2444595
349310876,614478,1,6273693099,1636859527,1.7999999999999998,2.1,0.09,0.654,0,0,2.3513514,2,0.5,0.5,0,0,9.9953514
59463394,614478,1,6273693099,1636859527,2.4,3,0.528,1.182,1,0,1.7027028,1,0,3.25,4,0,18.0627028
407321629,614478,1,6273693099,1636859527,2.6999999999999997,2.4,0.456,1.028,1,0,1.8648648,0,0,0.5,0,1.5015831000000002,11.4504479
191290281,614478,1,6273693099,1636859527,0.8999999999999999,1.5,0.5760000000000001,1.052,0,1,1.6666668000000002,0,0.5,0.75,0,0,7.9446668
180775030,614478,1,6273693099,1636859527,0.3,1.2000000000000002,0.342,0.7020000000000001,0,0,1.6666668000000002,1,0,1.25,0,-0.026812745,6.433854055
99796146,614478,1,6273693099,1636859527,0.3,0.30000000000000027,0.057,0.41,0,0,1.00000002,2.5,1.5,0.25,0,0.75625975,7.07325977
248180032,614478,1,6273693099,1636859527,0.6,0.6000000000000001,0.033,0.368,0,0,2.3333334,1.5,0,0.5,0,0,5.9343334
408729743,614478,1,6273693099,1636859527,0.6,0.30000000000000027,0.34800000000000003,0.7020000000000001,1,0,1.6666668000000002,0,0.5,0.5,0,0.60428465,6.220951450000001
191290281,614469,1,6273638680,1636855962,2.6999999999999997,1.8,1.113,1.364,2,0,2.4545454,0,1,0.5,0,1.1735950000000002,14.105140400000002
180775030,614469,1,6273638680,1636855962,1.5,0.8999999999999999,0.375,0.71,0,0,2.0454546,0.5,0,1.25,0,2.210702,9.4911566
408729743,614469,1,6273638680,1636855962,1.5,2.4,0.459,0.758,0,0,2.31818175,0,0,0.5,0,1.5182811,9.45346285
248180032,614469,1,6273638680,1636855962,0.6,0.6000000000000001,0.07200000000000001,0.44,0,0,2.18181825,1,1.5,0.75,4,0,11.14381825
99796146,614469,1,6273638680,1636855962,0,0.30000000000000027,0.126,0.46,0,0,1.09090911,6.5,4,0.75,0,3.637035000000001,16.863944110000002
186837494,614469,1,6273638680,1636855962,1.2,0.8999999999999999,0.105,0.644,0,0,1.7999999999999998,3.5,0,0.75,0,0,8.899
185202677,614469,1,6273638680,1636855962,1.5,1.5,0.936,1.27,2,1,1.5,0,1.5,2,0,0.8779897500000001,14.08398975
407321629,614469,1,6273638680,1636855962,1.7999999999999998,1.8,0.588,0.962,2,0,1.8999999,0,1,1,0,1.541127,12.5911269
349310876,614469,1,6273638680,1636855962,1.2,1.8,0.255,0.734,0,0,2.29999995,3.5,1.5,1.75,0,1.3179219,14.35692185
59463394,614469,1,6273638680,1636855962,3.3,2.4,0.744,1.226,2,1,2.29999995,1,0,1,0,0.07357382999999999,15.04357378
345072645,614020,1,6271733083,1636761615,2.6999999999999997,0.6000000000000001,0.5640000000000001,0.942,1,0,2.1923076,0,0,1.5,0,1.55915965,11.05746725
125995177,614020,1,6271733083,1636761615,0.6,0,0.138,0.53,0,0,2.0769231,5.5,0.5,0.5,0,0,9.8449231
138177198,614020,1,6271733083,1636761615,0.8999999999999999,0.30000000000000027,0.483,1.042,0,0,2.0769231,0,0,0.25,0,2.3275795,7.3795026
1031547092,614020,1,6271733083,1636761615,2.1,0.8999999999999999,0.201,0.656,0,0,1.96153842,1,0.5,0.5,0,4.0744549999999995,11.89299342
197574429,614020,1,6271733083,1636761615,0.6,0.30000000000000027,0.501,0.798,0,0,1.96153842,1,0,1.75,4,2.460533,13.37107142
191290281,614020,1,6271733083,1636761615,3.9,1.5,0.873,1.356,3,1,1.5348837,0,0,1.25,0,0,14.4138837
180775030,614020,1,6271733083,1636761615,1.7999999999999998,0.8999999999999999,0.588,1.058,0,0,1.81395345,0.5,0.5,2,0,1.6924671,10.85242055
248180032,614020,1,6271733083,1636761615,4.8,1.8,0.138,0.848,1,0,2.23255812,1,3,1.25,0,7.186865000000001,23.25542312
