player_id,player_name,team_id,player_role
99796146,Affliction,2672298,Support
180775030,Alone,2672298,Mid
191290281,Lumière,2672298,Core
248180032,Michael,2672298,Support
408729743,Sacred,2672298,Core
59463394,Leostyle-,7119077,Mid
185202677,Kotarō^ZS,7119077,Core
186837494,Catyu,7119077,Support
349310876,KIM,7119077,Support
407321629,Frank-   /  大花 FEeDeR,7119077,Core
81306398,KJ,7298091,Support
86975889,Monster,7298091,Core
105045291,Thiolicor,7298091,Support
119315361,RdO,7298091,Core
131303632,4nalog <01,7298091,Mid
117089283,PandaMoo,7391077,Support
155332459,Matthew,7391077,Support
339235645,Pakazs,7391077,Core
352545711,DarkMago♥,7391077,Mid
352623024,Oscar,7391077,Core
125995177,Gard1ck,8131728,NA
133167741,Guts,8131728,NA
138177198,Vitaly,8131728,NA
177203952,Yuma,8131728,NA
1031547092,elmisho,8131728,NA
119631156,XstiNgerX,8254400,Support
153836240,C. smile  <,8254400,Mid
157989498,Gōjira,8254400,Support
164685175,K1,8254400,Core
292921272,Wisper ,8254400,Core
85312703,hyko,8255756,Core
86850560,wij,8255756,Support
101062921,Arms,8255756,Core
182177187,LTH,8255756,Support
197574429,kxy´,8255756,Mid
86818655,serem,8375259,Support
88611330,mini,8375259,Mid
125845797,ΣValqui,8375259,Core
203851397,Benny,8375259,Core
916319073, 木星hanezes666,8375259,Support
