node_group_id,node_group_name,node_id,node_name,best_of,inc_id_1,inc_id_2,team_id_1,team_id_2,team_wins_1,team_wins_2,time
2,Round Robin,1,,3,0,0,39,8260983,1,2,1678755600
2,Round Robin,2,,3,0,0,39,8261882,0,0,1679360400
2,Round Robin,3,,3,0,0,39,8376426,0,0,1680375600
2,Round Robin,4,,3,0,0,39,8604954,0,0,1679090400
2,Round Robin,5,,3,0,0,39,8606828,0,0,1679954400
2,Round Robin,6,,3,0,0,39,8607159,0,0,1679533200
2,Round Robin,7,,3,0,0,39,8728920,0,0,1680300000
2,Round Robin,8,,3,0,0,8260983,8261882,0,0,1680310800
2,Round Robin,9,,3,0,0,8260983,8376426,0,0,1679349600
2,Round Robin,10,,3,0,0,8260983,8604954,0,0,1680386400
2,Round Robin,11,,3,0,0,8260983,8606828,0,0,1679770800
2,Round Robin,12,,3,0,0,8260983,8607159,0,0,1679101200
2,Round Robin,13,,3,0,0,8260983,8728920,0,0,1679965200
2,Round Robin,14,,3,0,0,8261882,8376426,0,0,1679706000
2,Round Robin,15,,3,0,0,8261882,8604954,0,0,1678917600
2,Round Robin,16,,3,0,0,8261882,8606828,0,0,1679176800
2,Round Robin,17,,3,0,0,8261882,8607159,0,0,1679792400
2,Round Robin,18,,3,0,0,8261882,8728920,0,0,1680397200
2,Round Robin,19,,3,0,0,8376426,8604954,0,0,1679781600
2,Round Robin,20,,3,0,0,8376426,8606828,0,0,1678928400
2,Round Robin,21,,3,0,0,8376426,8607159,0,0,1680127200
2,Round Robin,22,,3,0,0,8376426,8728920,0,0,1679166000
2,Round Robin,23,,3,0,0,8604954,8606828,0,0,1680138000
2,Round Robin,24,,3,0,0,8604954,8607159,0,0,1679187600
2,Round Robin,25,,3,0,0,8604954,8728920,0,0,1679695200
2,Round Robin,26,,3,0,0,8606828,8607159,0,0,1680483600
2,Round Robin,27,,3,0,0,8606828,8728920,0,0,1679522400
2,Round Robin,28,,3,0,0,8607159,8728920,0,2,1678744800
