player_id,player_name,team_id,player_role
10366616,Sneyking,8291895,Undefined
12231202,LIMMP,8687717,Undefined
16497807,tOfu,8599101,Undefined
18180970,Handsken,8687717,Undefined
41231571,s4,8687717,Undefined
54580962,iNsania,2163,Undefined
72312627,MATUMBAMAN,2163,Undefined
73562326,zai,2163,Undefined
77490514,Boxi,2163,Undefined
84772440,iceiceice,1838315,Undefined
86698277,33,8291895,Undefined
86700461,w33,111474,Undefined
87278757,Puppey,1838315,Undefined
89117038,YapzOr,1838315,Undefined
90125566,Misha,2586976,Undefined
91730177,Seleri,8599101,Undefined
92601861,Aramis,111474,Undefined
93618577,bzm,2586976,Undefined
94786276,Nine,8291895,Undefined
96803083,Stormstormer,8605863,Undefined
97590558,Ace,8599101,Undefined
100058342,skiter,8291895,Undefined
103735745,Saksa,8291895,Undefined
116934015,dyrachyo,8599101,Undefined
121769650,Nisha,1838315,Undefined
122049498,aQua,8687717,Undefined
127565532,Fishman,8605863,Undefined
127617979,Crystallis,1838315,Undefined
140288368,Tobi,8605863,Undefined
151069590,Peksu,8687717,Undefined
152962063,m1CKe,2163,Undefined
167976729,Yuragi,2586976,Undefined
183719386,AMMAR_THE_F,2586976,Undefined
190826739,BOOM,8599101,Undefined
196878136,Kataomi`,8605863,Undefined
257698084,雪恨,111474,Undefined
314584168,CTOMAHEH1,111474,Undefined
331855530,Pure,8605863,Undefined
401792574,Taiga,2586976,Undefined
412753955,Nikobaby,111474,Undefined
