player_id,series_id,series_type,match_id,start_time,win,kills,deaths,creep_score,gold_per_min,tower_kills,roshan_kills,team_fight,obs_wards_planted,camps_stacked,runes_grabbed,first_blood,stuns,total
164530809,738348,1,6953857134,1672909223,1,0.6,1.5,0.129,0.586,0,0,1.68,5,1.5,2,0,3.72226,16.71726
136178375,738348,1,6953857134,1672909223,1,0.9,0.6,0.237,0.656,0,0,2.04,3.5,0.5,2,4,1.79127,16.22427
363724571,738348,1,6953857134,1672909223,1,2.1,1.5,0.522,0.928,1,0,1.68,0,0.5,0.25,0,0,8.48
230617400,738348,1,6953857134,1672909223,1,1.2,1.5,0.762,1.01,1,0,1.8,1,0,2.25,0,0.45231,10.97431
220154695,738348,1,6953857134,1672909223,1,2.4,2.7,1.485,1.78,6,1,2.64,0,1,0.5,0,0.70574,20.21074
202217968,738348,1,6953857134,1672909223,0,2.4,2.7,1.281,1.29,3,0,2,0.5,0,0.25,0,1.82636,15.24736
199222238,738348,1,6953857134,1672909223,0,1.5,1.2,0.564,0.738,0,0,2,0.5,1,2.25,0,1.65844,11.41044
223344914,738348,1,6953857134,1672909223,0,2.1,1.2,0.618,0.808,1,1,1.875,0,1.5,0.25,0,0,10.351
76904792,738348,1,6953857134,1672909223,0,0.9,1.5,0.288,0.542,0,0,1.5,3.5,2,1,0,2.16562,13.39562
136421659,738348,1,6953857134,1672909223,0,0.3,0.6,0.069,0.528,0,0,1.75,4,1,0.5,0,0,8.747
230617400,738348,1,6953791169,1672905685,1,2.4,2.7,0.681,1.186,2,0,1.82609,0.5,0,2,0,2.38449,15.67758
164530809,738348,1,6953791169,1672905685,1,0.6,1.5,0.105,0.584,0,0,2.21739,4,2,1,4,1.30266,17.30905
363724571,738348,1,6953791169,1672905685,1,0.3,2.1,0.426,0.862,2,1,1.95652,0,0,0.5,0,0,9.14452
136178375,738348,1,6953791169,1672905685,1,0.3,2.4,0.054,0.528,0,0,2.21739,3,1.5,2,0,0,11.99939
220154695,738348,1,6953791169,1672905685,1,3.3,2.7,0.957,1.412,3,1,2.21739,0,0,1,0,1.23695,16.82334
202217968,738348,1,6953791169,1672905685,0,2.1,1.8,0.885,1.054,0,0,1.75,0.5,0.5,0.5,0,1.78992,10.87892
199222238,738348,1,6953791169,1672905685,0,0.6,1.8,0.786,0.886,0,0,2,1,0,2.25,0,1.74122,11.06322
223344914,738348,1,6953791169,1672905685,0,0,1.8,0.627,1.034,1,0,1.5,0,1.5,0.75,0,1.28206,9.49306
76904792,738348,1,6953791169,1672905685,0,0.3,0.9,0.384,0.584,0,0,2,1.5,0,0.25,0,1.62687,7.54487
136421659,738348,1,6953791169,1672905685,0,0.6,1.8,0.162,0.426,0,0,2.5,4.5,1,0.5,0,0,11.488
125995177,711152,1,6793211503,1665064262,1,1.5,0.9,0.066,0.702,0,0,2.05263,6.5,1,0.75,0,0,13.47063
131303632,711152,1,6793211503,1665064262,1,1.2,1.2,0.786,1.138,1,1,2.13158,1,0.5,2.5,0,0.51574,12.97132
138177198,711152,1,6793211503,1665064262,1,1.8,1.2,0.489,0.91,3,0,2.60526,0,1,1.25,0,0.31106,12.56532
105045291,711152,1,6793211503,1665064262,1,0.9,-0.6,0.201,0.604,0,0,1.5,2.5,0.5,1,4,1.75041,12.35541
191290281,711152,1,6793211503,1665064262,1,5.4,2.1,1.248,1.728,6,2,2.13158,0,1,2,0,1.2843,24.89187
116585378,711152,1,6793211503,1665064262,0,1.5,0.6,0.588,0.832,1,0,2.47059,0,1,1.25,0,1.03772,10.27831
119576842,711152,1,6793211503,1665064262,0,1.2,0.3,0.234,0.66,0,0,2.11765,3.5,2.5,0.75,0,8.8824,20.14404
76904792,711152,1,6793211503,1665064262,0,1.8,-0.3,0.102,0.534,0,0,1.76471,6,1,1.5,0,4.03736,16.43807
