node_group_id,node_group_name,node_id,node_name,best_of,inc_id_1,inc_id_2,team_id_1,team_id_2,team_wins_1,team_wins_2,time
2,Round Robin,1,,3,0,0,39,7390454,2,0,1673316000
2,Round Robin,2,,3,0,0,39,8260983,0,0,1674936000
2,Round Robin,3,,3,0,0,39,8376426,0,0,1674342000
2,Round Robin,4,,3,0,0,39,8606828,2,0,1673737200
2,Round Robin,5,,3,0,0,39,8607159,1,0,1674255600
2,Round Robin,6,,3,0,0,39,8728920,0,0,1674687600
2,Round Robin,7,,3,0,0,39,8740972,2,0,1673920800
2,Round Robin,8,,3,0,0,7390454,8260983,0,2,1673488800
2,Round Robin,9,,3,0,0,7390454,8376426,0,0,1674957600
2,Round Robin,10,,3,0,0,7390454,8606828,0,0,1674352800
2,Round Robin,11,,3,0,0,7390454,8607159,0,0,1674525600
2,Round Robin,12,,3,0,0,7390454,8728920,0,2,1673726400
2,Round Robin,13,,3,0,0,7390454,8740972,2,0,1674093600
2,Round Robin,14,,3,0,0,8260983,8376426,0,0,1674698400
2,Round Robin,15,,3,0,0,8260983,8606828,2,0,1673305200
2,Round Robin,16,,3,0,0,8260983,8607159,0,0,1674331200
2,Round Robin,17,,3,0,0,8260983,8728920,2,1,1673910000
2,Round Robin,18,,3,0,0,8260983,8740972,0,0,1674514800
2,Round Robin,19,,3,0,0,8376426,8606828,1,2,1673661600
2,Round Robin,20,,3,0,0,8376426,8607159,1,2,1673748000
2,Round Robin,21,,3,0,0,8376426,8728920,0,0,1674266400
2,Round Robin,22,,3,0,0,8376426,8740972,0,0,1675044000
2,Round Robin,23,,3,0,0,8606828,8607159,2,1,1674082800
2,Round Robin,24,,3,0,0,8606828,8728920,0,0,1674946800
2,Round Robin,25,,3,0,0,8606828,8740972,0,0,1674871200
2,Round Robin,26,,3,0,0,8607159,8728920,0,0,1674860400
2,Round Robin,27,,3,0,0,8607159,8740972,2,0,1673650800
2,Round Robin,28,,3,0,0,8728920,8740972,2,0,1673478000
