player_id,series_id,series_type,match_id,start_time,win,kills,deaths,creep_score,gold_per_min,tower_kills,roshan_kills,team_fight,obs_wards_planted,camps_stacked,runes_grabbed,first_blood,stuns,total
153836240,715641,1,6815355000,1666339052,1,2.7,1.8,0.978,1.354,3,1,2.04545,0.5,3,2.75,0,2.39344,21.52089
157989498,715641,1,6815355000,1666339052,1,0.3,0.9,0.057,0.484,0,0,1.5,6,1,1,0,3.89475,15.13575
292921272,715641,1,6815355000,1666339052,1,2.1,2.7,0.57,0.942,0,0,2.04545,0,0,1.25,0,3.58644,13.19389
119631156,715641,1,6815355000,1666339052,1,0.6,0.9,0.303,0.632,1,0,1.90909,3,0.5,2,0,0.20328,11.04737
164685175,715641,1,6815355000,1666339052,1,0.9,2.7,1.668,1.682,5,1,1.5,0,0,0.25,0,3.50443,18.20443
86745912,715641,1,6815355000,1666339052,0,3,2.7,1.095,1.228,2,1,2.55,0.5,1,0.75,0,0.77765,16.60065
154715080,715641,1,6815355000,1666339052,0,1.8,2.4,0.75,0.998,0,0,2.4,0.5,0,2.75,0,3.22643,14.82443
94155156,715641,1,6815355000,1666339052,0,0,0.3,0.159,0.514,0,0,1.65,4,0,0.75,0,3.15157,10.52457
124801257,715641,1,6815355000,1666339052,0,0,1.8,0.837,0.914,2,0,1.8,0,0.5,0.5,0,2.25567,10.60667
25907144,715641,1,6815355000,1666339052,0,1.2,1.2,0.18,0.52,0,0,1.8,3.5,0.5,1.5,4,2.3325,16.7325
292921272,715641,1,6815303281,1666334679,1,4.5,2.4,1.224,1.378,0,0,2.4,0,0.5,0.75,0,2.69756,15.84956
153836240,715641,1,6815303281,1666334679,1,2.4,2.4,0.84,1.158,5,2,2.1,0,1,3.75,0,3.79453,24.44253
119631156,715641,1,6815303281,1666334679,1,0.6,0.9,0.24,0.594,0,0,1.275,3.5,0.5,0.5,0,2.61241,10.72141
164685175,715641,1,6815303281,1666334679,1,2.1,2.7,1.038,1.264,4,0,1.05,0,0,0.5,0,0.56022,13.21222
157989498,715641,1,6815303281,1666334679,1,2.4,2.4,0.273,0.742,0,0,1.8,5,0.5,0.5,4,1.08228,18.69728
86745912,715641,1,6815303281,1666334679,0,0.9,1.5,1.209,1.218,1,0,1.71429,0,1.5,0.5,0,0,9.54129
154715080,715641,1,6815303281,1666334679,0,0.3,1.2,0.642,0.802,0,0,1.92857,0.5,0,2.5,0,2.40765,10.28022
124801257,715641,1,6815303281,1666334679,0,1.2,1.5,0.615,0.874,0,0,2.35714,0,0.5,0.25,0,0,7.29614
94155156,715641,1,6815303281,1666334679,0,0.6,-0.9,0.099,0.478,1,0,2.78571,4.5,0.5,1.25,0,3.09317,13.40588
25907144,715641,1,6815303281,1666334679,0,1.2,-0.3,0.141,0.466,0,0,1.71429,3.5,0.5,0.75,0,2.26027,10.23156
155332459,715352,1,6813782414,1666236286,1,1.5,2.1,0.051,0.574,0,0,1.88571,3,3,1,0,4.94466,18.05538
408729743,715352,1,6813782414,1666236286,1,1.2,1.5,0.54,1.008,0,0,2.4,0,0,0.5,0,0.955,8.103
352545711,715352,1,6813782414,1666236286,1,3.3,3,0.564,1.196,2,0,2.31429,1,0,3,0,2.68131,19.05559
117089283,715352,1,6813782414,1666236286,1,1.2,2.4,0.081,0.598,0,0,1.71429,3.5,2,0.25,0,0,11.74329
339235645,715352,1,6813782414,1666236286,1,2.7,2.7,0.906,1.366,5,1,1.8,0,0.5,0.75,0,0.16496,16.88696
86745912,715352,1,6813782414,1666236286,0,1.2,0.9,0.654,0.898,0,0,2.45455,0,0,0,0,0,6.10655
154715080,715352,1,6813782414,1666236286,0,0.3,1.8,0.516,0.77,1,0,1.36364,1,0,2.75,0,0.08028,9.57992
124801257,715352,1,6813782414,1666236286,0,0.9,1.5,0.474,0.732,0,0,1.09091,0.5,1,0.5,0,0,6.69691
94155156,715352,1,6813782414,1666236286,0,0.3,0,0.123,0.382,0,0,1.09091,3.5,0.5,0.25,4,1.67307,11.81898
25907144,715352,1,6813782414,1666236286,0,0.6,0.3,0.066,0.384,0,0,1.63636,1.5,0,1.5,0,1.05775,7.04411
155332459,715352,1,6813739089,1666231485,1,0.3,0.6,0.246,0.58,0,0,1.94595,5,0.5,1.75,0,4.03754,14.95949
408729743,715352,1,6813739089,1666231485,1,2.7,2.4,0.828,1.012,1,0,2.35135,0,2,0.75,0,1.5049,14.54625
352545711,715352,1,6813739089,1666231485,1,3,2.4,1.095,1.21,0,0,2.75676,1,1.5,4.25,0,1.72491,18.93666
117089283,715352,1,6813739089,1666231485,1,0.6,1.5,0.156,0.682,1,1,2.27027,5.5,4,0.5,4,3.15322,24.36149
339235645,715352,1,6813739089,1666231485,1,4.5,2.4,1.683,1.574,4,0,2.02703,0,1,0.5,0,0.56509,18.24912
86745912,715352,1,6813739089,1666231485,0,1.8,2.1,1.479,1.27,1,1,2.05263,0,2.5,1.25,0,0.01505,14.46668
154715080,715352,1,6813739089,1666231485,0,0.9,1.2,0.882,0.874,0,1,1.26316,1,2.5,1.25,0,2.88626,13.75542
124801257,715352,1,6813739089,1666231485,0,1.5,0.6,0.741,0.818,0,0,2.21053,0,0.5,1,0,3.00287,10.3724
94155156,715352,1,6813739089,1666231485,0,0.6,0.3,0.183,0.45,0,0,2.05263,7.5,0.5,1.5,0,2.72063,15.80626
25907144,715352,1,6813739089,1666231485,0,0.9,-0.3,0.15,0.434,0,0,2.05263,2,2.5,1.25,0,0.16556,9.15219
100594231,714838,1,6810950150,1666071533,1,0.3,1.8,0.096,0.736,0,0,1.73333,8,6.5,1.5,0,0,20.66533
155494381,714838,1,6810950150,1666071533,1,2.4,1.5,0.381,0.792,0,2,2.46667,5,0.5,0.75,0,2.36824,18.15791
324277900,714838,1,6810950150,1666071533,1,3.3,1.8,1.407,1.392,1,0,2.46667,0.5,1,3,0,6.28739,22.15306
156328257,714838,1,6810950150,1666071533,1,1.2,1.5,0.978,0.99,1,0,2.33333,0,1,0.5,0,2.67548,12.17681
392565237,714838,1,6810950150,1666071533,1,6.3,1.8,1.716,1.64,8,0,1.86667,0,1,1,4,0.95918,28.28185
86745912,714838,1,6810950150,1666071533,0,2.1,1.5,2.703,1.7,1,1,2.04545,0.5,1.5,2.5,0,3.32634,19.87479
154715080,714838,1,6810950150,1666071533,0,1.2,0,0.924,0.888,0,0,1.36364,0.5,1,5.25,0,3.06659,14.19223
124801257,714838,1,6810950150,1666071533,0,1.5,0.6,1.149,1.032,3,1,1.63636,0,1,0.75,0,1.71172,13.37908
94155156,714838,1,6810950150,1666071533,0,0.9,-0.6,0.429,0.64,0,0,1.5,7.5,0,1,0,2.91748,14.28648
25907144,714838,1,6810950150,1666071533,0,0.9,0,0.39,0.666,0,0,2.18182,4,0.5,1.25,0,3.86218,13.75
100594231,714838,1,6810906509,1666067512,1,0.9,1.5,0.087,0.618,0,0,1.71429,6.5,2.5,1.5,0,1.35453,16.67381
155494381,714838,1,6810906509,1666067512,1,0.3,1.2,0.204,0.61,0,0,1.82143,2,2.5,2.75,0,0.80554,12.19097
