team_id,team_name,team_tag
8118197,Infinity,Infinity
7119077,Lava BestPc,IV
8375259,APU King of Kings,APUKINGS
2672298,Infamous U.esports.,Inf.U
8131728,Hokori,Hokori
7391077,Thunder Predator,ThunderP
8254400,beastcoast,bc
2289950,Balrogs e-Sport,Balrogs
