team_id,team_name,team_tag
7732977,BOOM Esports,BOOM
8214850,BLEED,BLEED 
8244493,Team SMG,SMG
8254145,Execration,XctN
8261554,Army Geniuses Mansion ,AGM
8597976,Talon,TLN
8668460,Blacklist Rivalry ,BLR
8736661,Xerxia,Xerxia
