player_id,player_name,team_id,player_role
84772440,iceiceice,8214850,Core
87012746,kpii,8668460,Core
94281932,Karl,8668460,Mid
94296097,xNova,7732977,Support
100471531,Jabz,8597976,Core
101259972,Oli~,8597976,Support
102099826,DJ,8214850,Support
110759067,Jaja,8736661,Support
116585378,MidOne,8244493,Core
118559150,Varizh,8261554,Support
119576842,- 米克 -,8244493,Support
121404228,Xepher,7732977,Support
132309493,Raven^,8668460,Core
136737280,JG,8736661,Mid
145331311,Rupido,8736661,Core
145550466,DuBu,8214850,Support
148526973,Jaunuel,8244493,Support
150862738,Yowe,8261554,Mid
152859296,Jhocam,8261554,Support
153727297,db-,8261554,Core
155494381,TIMS,8668460,Support
156029808,Carlo,8254145,Support
156328257,Fbz,7732977,Core
173378701,Bob,8254145,Mid
181716137,在你的梦里丶,8261554,Core
184138153,Masaros,8244493,Core
184950344,BossKu^,8668460,Core
193815691,Q,8597976,Support
206379758,CDR,8244493,Core
228517469,bombi,8736661,Support
262838756,Kordan,8214850,Mid
301750126,Mikoto,8597976,Mid
324277900,Yopaj-,7732977,Mid
337575662,Tino,8254145,Core
355168766,Natsumi,7732977,Core
375507918,23,8597976,Core
389022189,Palos,8254145,Core
392565237,JACKKY,8214850,Core
399862798,Shanks,8254145,Support
401653350,YoungGod,8736661,Core
