node_group_id,node_group_name,node_id,node_name,best_of,inc_id_1,inc_id_2,team_id_1,team_id_2,team_wins_1,team_wins_2,time
7,GROUP STAGE GROUP A,123,MAIN,2,0,0,5,39,0,0,1688281200
7,GROUP STAGE GROUP A,124,STREAM 2,2,0,0,5,2163,0,0,1688194800
7,GROUP STAGE GROUP A,125,STREAM 3,2,0,0,5,6209166,0,0,1688022000
7,GROUP STAGE GROUP A,126,STREAM 3,2,0,0,5,7119388,0,0,1688090400
7,GROUP STAGE GROUP A,127,STREAM 4,2,0,0,5,8254145,2,0,1688004000
7,GROUP STAGE GROUP A,128,MAIN,2,0,0,5,8254400,0,0,1688263200
7,GROUP STAGE GROUP A,129,STREAM 2,2,0,0,5,8291895,0,0,1688108400
7,GROUP STAGE GROUP A,130,STREAM 4,2,0,0,5,8668460,0,0,1688349600
7,GROUP STAGE GROUP A,131,MAIN,2,0,0,39,2163,1,1,1688004000
7,GROUP STAGE GROUP A,132,STREAM 3,2,0,0,39,6209166,0,0,1688194800
7,GROUP STAGE GROUP A,133,STREAM 4,2,0,0,39,7119388,0,0,1688263200
7,GROUP STAGE GROUP A,134,STREAM 3,2,0,0,39,8254145,0,0,1688176800
7,GROUP STAGE GROUP A,135,STREAM 2,2,0,0,39,8254400,0,0,1688022000
7,GROUP STAGE GROUP A,136,STREAM 2,2,0,0,39,8291895,0,0,1688090400
7,GROUP STAGE GROUP A,137,STREAM 3,2,0,0,39,8668460,0,0,1688108400
7,GROUP STAGE GROUP A,138,Main,2,0,0,2163,6209166,0,0,1688108400
7,GROUP STAGE GROUP A,139,STREAM 4,2,0,0,2163,7119388,0,0,1688176800
7,GROUP STAGE GROUP A,140,STREAM 4,2,0,0,2163,8254145,0,0,1688090400
7,GROUP STAGE GROUP A,141,Main,2,0,0,2163,8254400,0,0,1688349600
7,GROUP STAGE GROUP A,142,STREAM 2,2,0,0,2163,8291895,0,0,1688281200
7,GROUP STAGE GROUP A,143,STREAM 4,2,0,0,2163,8668460,0,0,1688022000
7,GROUP STAGE GROUP A,144,STREAM 3,2,0,0,6209166,7119388,1,1,1688004000
7,GROUP STAGE GROUP A,145,STREAM 3,2,0,0,6209166,8254145,0,0,1688281200
7,GROUP STAGE GROUP A,146,MAIN,2,0,0,6209166,8254400,0,0,1688176800
7,GROUP STAGE GROUP A,147,STREAM 2,2,0,0,6209166,8291895,0,0,1688349600
7,GROUP STAGE GROUP A,148,STREAM 3,2,0,0,6209166,8668460,0,0,1688263200
7,GROUP STAGE GROUP A,149,STREAM 3,2,0,0,7119388,8254145,0,0,1688349600
7,GROUP STAGE GROUP A,150,STREAM 4,2,0,0,7119388,8254400,0,0,1688194800
7,GROUP STAGE GROUP A,151,MAIN,2,0,0,7119388,8291895,0,0,1688022000
7,GROUP STAGE GROUP A,152,STREAM 4,2,0,0,7119388,8668460,0,0,1688281200
7,GROUP STAGE GROUP A,153,STREAM 4,2,0,0,8254145,8254400,0,0,1688108400
7,GROUP STAGE GROUP A,154,STREAM 2,2,0,0,8254145,8291895,0,0,1688263200
7,GROUP STAGE GROUP A,155,MAIN,2,0,0,8254145,8668460,0,0,1688194800
7,GROUP STAGE GROUP A,156,STREAM 2,2,0,0,8254400,8291895,1,1,1688004000
7,GROUP STAGE GROUP A,157,MAIN,2,0,0,8254400,8668460,0,0,1688090400
7,GROUP STAGE GROUP A,158,STREAM 2,2,0,0,8291895,8668460,0,0,1688176800
8,GROUP STAGE GROUP B,159,STREAM 2,2,0,0,15,7422789,0,0,1688272200
8,GROUP STAGE GROUP B,160,MAIN,2,0,0,15,8214850,0,0,1688031000
8,GROUP STAGE GROUP B,161,STREAM 2,2,0,0,15,8255756,0,0,1688099400
8,GROUP STAGE GROUP B,162,STREAM 2,2,0,0,15,8255888,0,0,1688185800
8,GROUP STAGE GROUP B,163,MAIN,2,0,0,15,8574561,0,0,1688290200
8,GROUP STAGE GROUP B,164,MAIN,2,0,0,15,8599101,0,0,1688117400
8,GROUP STAGE GROUP B,165,STREAM 2,2,0,0,15,8728920,1,0,1688013000
8,GROUP STAGE GROUP B,166,STREAM 2,2,0,0,15,8894818,0,0,1688358600
8,GROUP STAGE GROUP B,167,MAIN,2,0,0,7422789,8214850,0,0,1688358600
8,GROUP STAGE GROUP B,168,MAIN,2,0,0,7422789,8255756,0,0,1688185800
8,GROUP STAGE GROUP B,169,MAIN,2,0,0,7422789,8255888,0,0,1688203800
8,GROUP STAGE GROUP B,170,STREAM 4,2,0,0,7422789,8574561,0,0,1688099400
8,GROUP STAGE GROUP B,171,STREAM 4,2,0,0,7422789,8599101,0,1,1688013000
8,GROUP STAGE GROUP B,172,STREAM 3,2,0,0,7422789,8728920,0,0,1688117400
8,GROUP STAGE GROUP B,173,STREAM 2,2,0,0,7422789,8894818,0,0,1688290200
8,GROUP STAGE GROUP B,174,STREAM 4,2,0,0,8214850,8255756,0,0,1688272200
8,GROUP STAGE GROUP B,175,STREAM 2,2,0,0,8214850,8255888,0,0,1688290200
8,GROUP STAGE GROUP B,176,STREAM 3,2,0,0,8214850,8574561,0,0,1688185800
8,GROUP STAGE GROUP B,177,STREAM 3,2,0,0,8214850,8599101,0,0,1688099400
8,GROUP STAGE GROUP B,178,STREAM 4,2,0,0,8214850,8728920,0,0,1688203800
8,GROUP STAGE GROUP B,179,MAIN,2,0,0,8214850,8894818,0,2,1688013000
8,GROUP STAGE GROUP B,180,STREAM 2,2,0,0,8255756,8255888,0,0,1688117400
8,GROUP STAGE GROUP B,181,STREAM 3,2,0,0,8255756,8574561,0,1,1688013000
8,GROUP STAGE GROUP B,182,STREAM 4,2,0,0,8255756,8599101,0,0,1688290200
8,GROUP STAGE GROUP B,183,STREAM 2,2,0,0,8255756,8728920,0,0,1688031000
8,GROUP STAGE GROUP B,184,STREAM 3,2,0,0,8255756,8894818,0,0,1688203800
8,GROUP STAGE GROUP B,185,STREAM 4,2,0,0,8255888,8574561,0,0,1688031000
8,GROUP STAGE GROUP B,186,STREAM 4,2,0,0,8255888,8599101,0,0,1688358600
8,GROUP STAGE GROUP B,187,MAIN,2,0,0,8255888,8728920,0,0,1688099400
8,GROUP STAGE GROUP B,188,MAIN,2,0,0,8255888,8894818,0,0,1688272200
8,GROUP STAGE GROUP B,189,STREAM 2,2,0,0,8574561,8599101,0,0,1688203800
8,GROUP STAGE GROUP B,190,STREAM 3,2,0,0,8574561,8728920,0,0,1688358600
8,GROUP STAGE GROUP B,191,STREAM 4,2,0,0,8574561,8894818,0,0,1688117400
8,GROUP STAGE GROUP B,192,STREAM 3,2,0,0,8599101,8728920,0,0,1688272200
8,GROUP STAGE GROUP B,193,STREAM 3,2,0,0,8599101,8894818,0,0,1688031000
8,GROUP STAGE GROUP B,194,STREAM 4,2,0,0,8728920,8894818,0,0,1688185800
