player_id,series_id,series_type,match_id,start_time,win,kills,deaths,creep_score,gold_per_min,tower_kills,roshan_kills,team_fight,obs_wards_planted,camps_stacked,runes_grabbed,first_blood,stuns,total
116585378,643175,1,6435988570,1645101495,0,0.9,1.2,0.849,1.104,1,0,1.6875,0,0.5,0.75,0,1.46363,9.45413
119576842,643175,1,6435988570,1645101495,0,0.3,-0.3,0.06,0.406,0,0,1.5,3,1,0.5,0,0,6.466
135495981,643175,1,6435988570,1645101495,0,1.2,1.5,0.531,0.856,0,0,1.125,0,0,0.5,0,0.48155,6.19355
6922000,643175,1,6435988570,1645101495,0,0,1.2,0.066,0.362,0,0,1.3125,1.5,2,0.5,0,0,6.9405
113457795,643175,1,6435988570,1645101495,0,2.4,2.1,0.603,1.048,1,0,2.625,1,2,2.25,0,1.12286,16.14886
883376187,643175,1,6435988570,1645101495,1,3,3,0.738,1.176,0,0,1.93548,0,1,2,0,0,12.84948
142139318,643175,1,6435988570,1645101495,1,3,3,1.035,1.602,5,1,2.12903,0,0,0.25,4,2.33189,23.34792
205979574,643175,1,6435988570,1645101495,1,1.5,1.8,0.21,0.696,1,0,1.74194,0,0,0.25,0,1.4525,8.65043
167072778,643175,1,6435988570,1645101495,1,0.9,0.9,0.042,0.508,0,0,1.25806,4,3.5,0.25,0,2.95041,14.30847
163587550,643175,1,6435988570,1645101495,1,0.6,1.5,0.09,0.532,0,0,1.35484,2.5,2,0,0,0.90811,9.48495
883376187,643175,1,6435892679,1645097688,1,2.4,2.4,0.978,1.158,0,1,2.04878,0.5,1.5,3.75,0,0.37051,16.10529
142139318,643175,1,6435892679,1645097688,1,5.1,3,1.14,1.436,7,0,2.12195,0,0,0.5,0,0,20.29795
205979574,643175,1,6435892679,1645097688,1,1.5,1.5,0.618,0.932,0,0,2.19512,0,0,1.5,0,7.16391,15.40904
167072778,643175,1,6435892679,1645097688,1,0.6,1.2,0.15,0.614,0,0,2.04878,6.5,0,0.5,0,1.37168,12.98446
163587550,643175,1,6435892679,1645097688,1,2.7,0.6,0.123,0.708,0,0,1.90244,2,0.5,0.75,4,1.46696,14.7504
