team_id,team_name,team_tag
36,Natus Vincere,"NAVI"
7119388,Team Spirit,TSpirit
7422789,HellRaisers,HR
8255888,BetBoom Team,BetBoom
8376696,One Move,Move
8588969,HYDRA,HYDRA
8724984,Virtus.pro,VP
8944440,Darkside,Darkside
