node_group_id,node_group_name,node_id,node_name,best_of,inc_id_1,inc_id_2,team_id_1,team_id_2,team_wins_1,team_wins_2,time
2,Group A,1,A,2,0,0,15,39,0,2,1665813600
2,Group A,2,A,2,0,0,15,2163,2,0,1665907200
2,Group A,3,A,2,0,0,15,2586976,2,0,1665892800
2,Group A,4,E,2,0,0,15,6209804,2,0,1665972000
2,Group A,5,B,2,0,0,15,7390454,1,1,1665828000
2,Group A,6,B,2,0,0,15,7732977,2,0,1665986400
2,Group A,7,C,2,0,0,15,8131728,1,1,1665799200
2,Group A,8,C,2,0,0,15,8599101,1,1,1666000800
2,Group A,9,B,2,0,0,15,8721219,1,1,1666065600
2,Group A,10,D,2,0,0,39,2163,0,2,1665892800
2,Group A,11,A,2,0,0,39,2586976,2,0,1665828000
2,Group A,12,B,2,0,0,39,6209804,2,0,1666000800
2,Group A,13,A,2,0,0,39,7390454,2,0,1665799200
2,Group A,14,D,2,0,0,39,7732977,0,2,1666065600
2,Group A,15,D,2,0,0,39,8131728,2,0,1665907200
2,Group A,16,D,2,0,0,39,8599101,2,0,1665986400
2,Group A,17,A,2,0,0,39,8721219,2,0,1665972000
2,Group A,18,A,2,0,0,2163,2586976,2,0,1665986400
2,Group A,19,B,2,0,0,2163,6209804,1,1,1665799200
2,Group A,20,B,2,0,0,2163,7390454,1,1,1665813600
2,Group A,21,A,2,0,0,2163,7732977,2,0,1666000800
2,Group A,22,C,2,0,0,2163,8131728,2,0,1666065600
2,Group A,23,D,2,0,0,2163,8599101,1,1,1665972000
2,Group A,24,C,2,0,0,2163,8721219,2,0,1665828000
2,Group A,25,A,2,0,0,2586976,6209804,2,0,1666065600
2,Group A,26,B,2,0,0,2586976,7390454,2,0,1665907200
2,Group A,27,D,2,0,0,2586976,7732977,2,0,1665799200
2,Group A,28,B,2,0,0,2586976,8131728,1,1,1665972000
2,Group A,29,D,2,0,0,2586976,8599101,2,0,1665813600
2,Group A,30,D,2,0,0,2586976,8721219,1,1,1666000800
2,Group A,31,C,2,0,0,6209804,7390454,2,0,1665892800
2,Group A,32,D,2,0,0,6209804,7732977,2,0,1665828000
2,Group A,33,E,2,0,0,6209804,8131728,0,2,1665986400
2,Group A,34,C,2,0,0,6209804,8599101,2,0,1665907200
2,Group A,35,E,2,0,0,6209804,8721219,2,0,1665813600
2,Group A,36,C,2,0,0,7390454,7732977,2,0,1665972000
2,Group A,37,E,2,0,0,7390454,8131728,0,2,1666000800
2,Group A,38,E,2,0,0,7390454,8599101,0,2,1666065600
2,Group A,39,C,2,0,0,7390454,8721219,1,1,1665986400
2,Group A,40,C,2,0,0,7732977,8131728,1,1,1665813600
2,Group A,41,B,2,0,0,7732977,8599101,1,1,1665892800
2,Group A,42,E,2,0,0,7732977,8721219,1,1,1665907200
2,Group A,43,E,2,0,0,8131728,8599101,1,1,1665828000
2,Group A,44,E,2,0,0,8131728,8721219,1,1,1665892800
2,Group A,45,E,2,0,0,8599101,8721219,2,0,1665799200
3,Group B,141,A,2,0,0,1838315,7391077,1,1,1665806400
3,Group B,142,B,2,0,0,350190,7391077,0,2,1665820800
3,Group B,143,C,2,0,0,8254400,8605863,1,1,1665806400
3,Group B,144,D,2,0,0,8260983,8597976,1,1,1665806400
3,Group B,145,E,2,0,0,6209166,8291895,1,1,1665806400
3,Group B,146,B,2,0,0,350190,7119388,1,1,1665806400
3,Group B,147,E,2,0,0,6209166,8597976,2,0,1665820800
3,Group B,148,C,2,0,0,1838315,8254400,2,0,1665820800
3,Group B,149,A,2,0,0,7119388,8605863,2,0,1665820800
3,Group B,150,D,2,0,0,8260983,8291895,1,1,1665820800
3,Group B,151,E,2,0,0,8254400,8291895,1,1,1665885600
3,Group B,152,D,2,0,0,6209166,8260983,2,0,1665885600
3,Group B,153,A,2,0,0,350190,1838315,1,1,1665885600
3,Group B,154,B,2,0,0,7391077,8605863,0,2,1665885600
3,Group B,155,C,2,0,0,7119388,8597976,1,1,1665885600
3,Group B,156,E,2,0,0,8291895,8597976,2,0,1665900000
3,Group B,157,D,2,0,0,7119388,7391077,1,1,1665900000
3,Group B,158,A,2,0,0,6209166,8605863,1,1,1665900000
3,Group B,159,B,2,0,0,350190,8254400,2,0,1665900000
3,Group B,160,C,2,0,0,1838315,8260983,2,0,1665900000
3,Group B,161,B,2,0,0,7391077,8597976,2,0,1665914400
3,Group B,162,D,2,0,0,1838315,8291895,0,2,1665914400
3,Group B,163,E,2,0,0,6209166,8254400,2,0,1665914400
3,Group B,164,A,2,0,0,7119388,8260983,1,1,1665914400
3,Group B,165,C,2,0,0,350190,8605863,1,1,1665914400
