node_id,node_name,best_of,inc_id_1,inc_id_2,team_id_1,team_id_2,time
1,BOOM vs Team SMG - Round 1,3,0,0,7732977,8244493,1644559200
2,Fnatic vs T1 - Round 1,3,0,0,350190,8214850,1644570000
3,Winner Bracket Final,3,1,2,7732977,8214850,1644656400
4,Grand Final,5,3,6,8214850,7732977,1644739200
5,Loser Bracket - Round 1,3,1,2,8244493,350190,1644645600
6,Loser Bracket Final,3,3,5,7732977,8244493,1644728400
