player_id,player_name,team_id,player_role
25907144,Cr1t-,39,Undefined
38628747,MoonMeander,8260983,Undefined
50828662,ZFreek,8728920,Undefined
81475303,Yves,8376426,Undefined
84429681,Moo,8728920,Undefined
85367644,Scourge McDuck,8205424,Undefined
86726887,MSS,7390454,Undefined
86745912,天鸽,39,Undefined
86799300,Fata,7390454,Undefined
86822085,Costabile,8728920,Undefined
87063175,LESLÃO,7390454,Undefined
88826062,Rajjix,8205424,Undefined
93159453,Zore,8261882,Undefined
94155156,Fly,39,Undefined
97658618,Timado,8260983,Undefined
98961223,albinozebra1,8607159,Undefined
104275965,Jubei,8205424,Undefined
108452107,Yawar,7390454,Undefined
108624725,wakemeup,8261882,Undefined
110448679,Husky,8728920,Undefined
110583422,Sam,8376426,Undefined
114585639,Lil_Nick,8607159,Undefined
124801257,Nightfall 凛,39,Undefined
126212866,SabeRLighT-,8260983,Undefined
126238768,Gunnar,8728920,Undefined
131777279,Shoe,8261882,Undefined
138880576,Davai Lama,8376426,Undefined
145550466,DuBu,8260983,Undefined
153125655,Alex,8376426,Undefined
154715080,Abed,39,Undefined
169405715,Giant,8607159,Undefined
172739956,"solji;,",8261882,Undefined
191362875,Speeed,8607159,Undefined
221666230,Quinn,7390454,Undefined
238239590,Bryle,8260983,Undefined
295877832,paradise',8261882,Undefined
329977411,high_shaggy,8205424,Undefined
361688848,dnm,8607159,Undefined
412758827,esK,8376426,Undefined
1071332616,bgod,8205424,Undefined
