team_id,team_name,team_tag
39,Evil Geniuses,EG
7390454,Quincy Crew,QCY
8205424,The Cut,TC
8260983,TSM FTX,TSM FTX
8261882,felt,felt
8376426,Wildcard Gaming,WC
8607159,5RATFORCESTAFF,5RF
8728920,nouns,nouns
