player_id,series_id,series_type,match_id,start_time,win,kills,deaths,creep_score,gold_per_min,tower_kills,roshan_kills,team_fight,obs_wards_planted,camps_stacked,runes_grabbed,first_blood,stuns,total
10366616,755389,1,7039731941,1677696063,0,0.6,1.5,0.231,0.624,0,0,2.17241,8,2.5,2,0,0,17.62741
100058342,755389,1,7039731941,1677696063,0,1.5,1.8,1.794,1.346,2,0,1.34483,1,2.5,1.75,0,1.80745,16.84228
94786276,755389,1,7039731941,1677696063,0,3.6,2.1,0.981,1.094,0,1,2.06897,0.5,4.5,1,0,1.119,17.96296
86698277,755389,1,7039731941,1677696063,0,1.2,2.1,0.906,1.296,2,0,1.86207,0,2.5,0.5,4,0.792,17.15607
103735745,755389,1,7039731941,1677696063,0,1.8,0.3,0.705,0.838,0,0,2.06897,1.5,0,3,0,2.62715,12.83912
207829314,755389,1,7039731941,1677696063,1,0,0.6,0.105,0.498,0,0,1.75,3,3.5,1.75,0,2.71834,13.92134
183378746,755389,1,7039731941,1677696063,1,0.3,-0.3,0.153,0.602,0,0,2.125,7.5,0.5,0.25,0,1.58986,12.71986
148215639,755389,1,7039731941,1677696063,1,2.1,2.4,1.449,1.32,2,0,2.125,0,0.5,1,0,0,12.894
255219872,755389,1,7039731941,1677696063,1,3,2.1,1.542,1.474,7,3,2.125,1,0,3,0,0,24.241
129958758,755389,1,7039731941,1677696063,1,1.5,1.5,1.062,1.054,1,0,2,0,0,0.75,0,2.66149,11.52749
129958758,755389,1,7039601182,1677689615,0,0.6,1.2,0.693,0.628,0,0,2.25,0,0.5,0,0,0.75755,6.62855
207829314,755389,1,7039601182,1677689615,0,0.9,1.8,0.252,0.482,0,0,1.75,2,1,0.5,0,0,8.684
255219872,755389,1,7039601182,1677689615,0,1.2,1.2,0.927,0.784,0,0,1.75,1.5,0,3,4,1.73691,16.09791
148215639,755389,1,7039601182,1677689615,0,0.9,1.8,1.62,1.254,3,0,1.75,0,0.5,0,0,0,10.824
183378746,755389,1,7039601182,1677689615,0,0,0.9,0.186,0.466,0,0,1.75,8,0,0.5,0,2.33835,14.14035
10366616,755389,1,7039601182,1677689615,1,0.9,1.8,0.324,0.724,0,0,2.44444,3.5,2,1,0,0,12.69244
100058342,755389,1,7039601182,1677689615,1,3.9,2.7,1.764,1.524,1,4,2.44444,0.5,0,3,0,1.19918,22.03162
94786276,755389,1,7039601182,1677689615,1,2.1,2.1,1.179,1.198,1,0,2.55556,1.5,3.5,3.5,0,5.1449,23.77746
86698277,755389,1,7039601182,1677689615,1,0.6,2.4,1.227,1.072,4,0,2.66667,0,0.5,0.75,0,2.01719,15.23286
103735745,755389,1,7039601182,1677689615,1,0.6,2.4,0.381,0.736,0,0,2.66667,6.5,1,2.5,0,3.24182,20.02549
10366616,755389,1,7039465659,1677684985,0,0,0.6,0.384,0.542,0,0,1.2,3,1,0.75,0,0.37628,7.85228
100058342,755389,1,7039465659,1677684985,0,0.6,1.8,0.789,0.874,2,1,1.8,0.5,0,0.75,0,0,10.113
94786276,755389,1,7039465659,1677684985,0,0.3,1.2,0.771,0.848,0,0,1.2,0.5,0.5,0.5,0,1.53455,7.35355
86698277,755389,1,7039465659,1677684985,0,0,1.5,0.756,0.806,1,0,2.4,0,3.5,0,0,0.61841,10.58041
103735745,755389,1,7039465659,1677684985,0,0.6,1.8,0.459,0.612,0,0,1.8,3.5,1.5,1.25,0,1.20308,12.72408
183378746,755389,1,7039465659,1677684985,1,0.6,2.4,0.159,0.57,1,0,1.77778,4.5,0.5,1,0,1.52185,14.02863
148215639,755389,1,7039465659,1677684985,1,1.8,3,1.386,1.682,3,0,2,0,0,0.75,0,0.43779,14.05579
207829314,755389,1,7039465659,1677684985,1,1.8,2.7,0.258,0.756,3,0,2.55556,2,0,1,0,0.18995,14.25951
255219872,755389,1,7039465659,1677684985,1,2.1,2.4,0.693,1.106,0,1,2.11111,1.5,0.5,2.5,0,2.25236,16.16247
129958758,755389,1,7039465659,1677684985,1,1.8,3,0.594,1.02,1,0,2.66667,0,0,0.75,4,0.57393,15.40459
321580662,754119,1,7034035343,1677357309,1,1.8,2.4,0.975,1.454,7,1,1.5,0,1.5,0,0,0.00502,17.63402
113331514,754119,1,7034035343,1677357309,1,1.2,2.4,0.087,0.606,0,0,1.92857,2.5,2,0.75,0,0,11.47157
256156323,754119,1,7034035343,1677357309,1,0.6,1.8,0.108,0.614,0,0,1.39286,3.5,2,0.5,0,0.66111,11.17597
106305042,754119,1,7034035343,1677357309,1,3.9,3,0.717,1.35,1,0,2.57143,1,0,3.25,0,3.52437,20.3128
302214028,754119,1,7034035343,1677357309,1,1.2,2.1,0.654,1.05,2,0,1.82143,0,0.5,0,0,0.87486,10.20029
10366616,754119,1,7034035343,1677357309,0,0.6,0.3,0.312,0.64,0,0,1.63636,3,1.5,0.25,4,0.12543,12.36379
100058342,754119,1,7034035343,1677357309,0,1.2,1.8,0.897,1.124,0,0,1.63636,0,2,0.75,0,0.23367,9.64103
94786276,754119,1,7034035343,1677357309,0,0.6,0.9,0.438,0.734,1,0,2.18182,0.5,1.5,1.5,0,0.97116,10.32498
86698277,754119,1,7034035343,1677357309,0,0.6,1.5,0.567,0.826,0,0,1.09091,1.5,4,0.75,0,0.71819,11.5521
103735745,754119,1,7034035343,1677357309,0,0.3,1.8,0.384,0.654,0,0,2.18182,2.5,0.5,1.5,0,0.26827,10.08808
10366616,754119,1,7033941156,1677353253,0,1.2,-1.8,0.402,0.678,0,0,2.53846,4.5,0.5,0.5,0,0,8.51846
100058342,754119,1,7033941156,1677353253,0,1.2,1.5,0.87,0.968,1,0,2.07692,0,0,1.25,0,2.62029,11.48521
94786276,754119,1,7033941156,1677353253,0,0.6,0.9,0.831,1.254,0,0,1.38462,1,1.5,0.25,0,1.58741,9.30703
86698277,754119,1,7033941156,1677353253,0,0.6,2.4,0.735,0.808,0,0,2.53846,0,1.5,0.25,0,0.90251,9.73397
103735745,754119,1,7033941156,1677353253,0,0.3,0.6,0.312,0.596,0,0,1.61538,4,0.5,2,0,1.85035,11.77374
321580662,754119,1,7033941156,1677353253,1,2.4,1.8,1.368,1.502,3,1,1.57895,0.5,0.5,1.5,0,0,15.14895
113331514,754119,1,7033941156,1677353253,1,0.3,2.1,0.162,0.658,0,0,1.73684,5,0.5,1,0,2.36601,13.82285
256156323,754119,1,7033941156,1677353253,1,1.5,2.1,0.234,0.716,0,0,2.60526,3.5,0.5,1.5,0,3.00747,15.66273
106305042,754119,1,7033941156,1677353253,1,3.3,2.7,0.987,1.308,2,1,2.05263,0.5,0.5,3.75,0,3.63498,21.73261
302214028,754119,1,7033941156,1677353253,1,3.9,2.4,1.407,1.55,5,0,2.36842,0,1.5,0.75,4,2.24222,25.11764
100471531,754036,1,7033642242,1677341135,0,0.3,0.3,0.402,0.696,0,0,2.14286,0,0,0,0,1.11162,4.95248
301750126,754036,1,7033642242,1677341135,0,0.9,1.2,0.459,0.87,1,0,1.71429,1,0,1,0,0,8.14329
101259972,754036,1,7033642242,1677341135,0,0.6,0.9,0.057,0.412,0,0,2.14286,2.5,1,0.75,0,2.12407,10.48592
375507918,754036,1,7033642242,1677341135,0,0.3,0.9,0.528,0.822,0,0,1.28571,0,0,0,0,0,3.83571
193815691,754036,1,7033642242,1677341135,0,0,0.9,0.153,0.512,0,0,2.57143,1.5,2,0.5,0,1.77861,9.91504
10366616,754036,1,7033642242,1677341135,1,2.7,1.8,0.144,0.794,1,0,2.25,3,1,1.25,4,0,17.938
100058342,754036,1,7033642242,1677341135,1,4.2,3,0.636,1.376,2,1,2.16667,0,0,1,0,1.46043,16.8391
94786276,754036,1,7033642242,1677341135,1,1.5,2.7,0.759,1.288,0,0,1,1,0.5,2,0,1.25371,12.00071
86698277,754036,1,7033642242,1677341135,1,0.6,2.7,0.492,0.952,1,0,1.08333,0.5,1.5,1,0,1.33659,11.16393
103735745,754036,1,7033642242,1677341135,1,1.8,2.7,0.291,0.856,0,0,1.58333,1,0,1,0,2.1123,11.34263
10366616,754036,1,7033515973,1677337227,1,0.9,2.1,0.183,0.658,1,2,1.39024,5,2,1.25,0,0,16.48124
100058342,754036,1,7033515973,1677337227,1,3.6,2.7,0.972,1.344,0,0,1.60976,0,0,0.5,0,1.97567,12.70143
94786276,754036,1,7033515973,1677337227,1,1.8,2.4,0.741,1.21,3,0,2.12195,0.5,1,2.75,0,0.33886,15.86181
86698277,754036,1,7033515973,1677337227,1,4.5,2.7,0.747,1.466,1,0,1.97561,0,3,1,0,1.01043,17.39904
103735745,754036,1,7033515973,1677337227,1,1.5,1.8,0.405,0.85,0,0,1.7561,2,0.5,0.5,0,1.68745,10.99855
100471531,754036,1,7033515973,1677337227,0,0.9,0.9,0.51,0.784,1,0,1.63636,0,0,0.5,4,2.05253,12.28289
301750126,754036,1,7033515973,1677337227,0,1.5,1.5,0.552,0.824,0,0,1.90909,1,1.5,2,0,1.51238,12.29747
101259972,754036,1,7033515973,1677337227,0,0.3,-0.3,0.096,0.374,0,0,3,4,0,1.25,0,1.24926,9.96926
375507918,754036,1,7033515973,1677337227,0,0.6,0,0.678,0.902,0,0,1.09091,0.5,0.5,0,0,0,4.27091
193815691,754036,1,7033515973,1677337227,0,0,0.6,0.108,0.43,0,0,2.18182,1.5,0,0.5,0,1.41443,6.73425
292921272,753833,1,7032419167,1677275732,1,3,2.4,0.987,1.214,0,0,1.7,0,1.5,0.25,0,0,11.051
153836240,753833,1,7032419167,1677275732,1,2.4,2.7,1.14,1.338,3,0,1.5,0.5,3,4.25,0,1.54625,21.37425
155332459,753833,1,7032419167,1677275732,1,0.3,1.5,0.087,0.49,1,0,2.4,4.5,1.5,1.25,0,3.26076,16.28776
117089283,753833,1,7032419167,1677275732,1,0,2.7,0.066,0.532,0,0,1.8,4.5,4.5,1,0,0,15.098
339235645,753833,1,7032419167,1677275732,1,3.3,2.7,1.263,1.506,5,3,1.7,0,0,1.25,4,0.33449,24.05349
10366616,753833,1,7032419167,1677275732,0,0.3,0.6,0.228,0.48,0,0,2.1,4,1,0.5,0,0.47852,9.68652
100058342,753833,1,7032419167,1677275732,0,0.3,1.8,1.125,1.018,0,0,1.2,0.5,0.5,1,0,0.02671,7.46971
94786276,753833,1,7032419167,1677275732,0,1.5,1.2,0.798,0.85,0,0,2.1,1,2.5,1.75,0,1.01757,12.71557
86698277,753833,1,7032419167,1677275732,0,0.9,1.5,0.795,0.872,0,0,2.1,0,1.5,0.25,0,0.48112,8.39812
