player_id,player_name,team_id,player_role
87012746,kpii,350190,Core
94281932,Karl,8668460,NA
94296097,xNova,7732977,NA
100471531,Jabz,8597976,NA
100594231,skem,8169775,NA
101259972,Oli~,8597976,NA
102099826,DJ,350190,Support
108717482,"roddgeee,",8169775,NA
113457795,MooN,8244493,NA
116585378,MidOne,8244493,NA
119576842,- 米克 -,8244493,NA
121404228,Xepher,7732977,NA
127077041,Boomy,8244493,NA
132309493,Raven^,8668460,NA
145550466,DuBu,8214850,NA
146711951,Force,8169775,NA
148526973,Jaunuel,350190,Support
152545459,Gabbi,350190,Core
155494381,TIMS,8668460,NA
156029808,Carlo,8254145,NA
156328257,Fbz,7732977,NA
164532005,Armel,350190,Mid
173378701,Bob,8254145,NA
173476224,eyyou,8668460,NA
184138153,Masaros,8214850,NA
184950344,BossKu^,8668460,NA
193815691,Q,8597976,NA
206379758,CDR,8244493,NA
212560917,Kokz,8169775,NA
262838756,Kordan,8214850,NA
301750126,Mikoto,8597976,NA
324277900,Yopaj-,7732977,NA
337575662,Tino,8254145,NA
343084576,"NARMAN",8169775,NA
345803031,PlayHard-,8214850,NA
355168766,Natsumi,7732977,NA
375507918,23,8597976,NA
389022189,Palos,8254145,NA
392565237,JACKKY,8214850,NA
399862798,Shanks,8254145,NA
