node_id,node_name,best_of,inc_id_1,inc_id_2,team_id_1,team_id_2,time
1,Thunder Awaken vs Apu King of Kings,3,0,0,7391077,8375259,1644609600
2,Beastcoast vs Infamous U.Esports,3,0,0,8254400,2672298,1644620400
3,UB Final,3,1,2,7391077,8254400,1644706800
4,Grand Final,5,3,6,8254400,2672298,1644793200
5,LB R1,3,1,2,8375259,2672298,1644696000
6,LB Final,3,3,5,7391077,2672298,1644782400
