player_id,series_id,series_type,match_id,start_time,kills,deaths,creep_score,gold_per_min,tower_kills,roshan_kills,team_fight,obs_wards_planted,camps_stacked,runes_grabbed,first_blood,stuns,total
86818655,634553,1,6388458525,1642729950,0.3,0.8999999999999999,0.06,0.382,0,0,2.4999998999999997,2.5,1,0.75,0,1.57628175,9.96828165
916319073,634553,1,6388458525,1642729950,0.6,1.8,0.15600000000000044,0.504,0,0,3,2,2,0.5,0,1.7945673,12.354567300000006
125845797,634553,1,6388458525,1642729950,0.3,1.5,0.34800000000000003,0.6859999999999995,1,0,1.0000000199999999,0,1,0.5,0,1.5096177000000002,7.8436177199999975
88611330,634553,1,6388458525,1642729950,0.6,0.8999999999999999,0.393,0.744,0,0,2.4999998999999997,0.5,0,0.75,0,0.4298877000000045,6.8168875999999745
203851397,634553,1,6388458525,1642729950,0,2.1,0.5640000000000006,0.89,0,0,0.5000000099999995,0,0.5,0.75,0,0,5.3040000099999745
191290281,634553,1,6388458525,1642729950,1.5,2.7,0.558,1.1380000000000001,3,0,1.730769299999977,0,0,1,0,1.0197681499999998,12.64653745
180775030,634553,1,6388458525,1642729950,0.6,2.7,0.492,0.984,0,0,2.53846158,0.5,0.5,1.25,0,1.5029811000000002,11.067442680000006
408729743,634553,1,6388458525,1642729950,3,3,0.366,0.986,0,0,1.96153842,0,0,0,0,0,9.313538420000002
248180032,634553,1,6388458525,1642729950,1.5,2.7,0.12000000000000002,0.61,0,0,2.53846158,1,0.5,0.5,0,1.9095311999999793,11.37799278
99796146,634553,1,6388458525,1642729950,0.8999999999999999,2.1,0.05400000000000001,0.506,0,0,2.1923076,4,1,1.25,4,4.175647000000001,20.17795460000031
86818655,634553,1,6388414051,1642726047,0,0,0.189,0.54,0,0,2.0000001,6.5,1.5,1.75,0,3.588726000000001,16.06772609999978
916319073,634553,1,6388414051,1642726047,0.6,1.2000000000000002,0.582,0.7939999999999995,0,0,1.125,3,0.5,1.5,0,0,9.301
125845797,634553,1,6388414051,1642726047,1.5,1.5,0.909,1.004,3,0,1.125,0,0.5,1.25,0,0.4065674,11.1945674
88611330,634553,1,6388414051,1642726047,2.4,1.5,1.074,1.1820000000000115,1,1,1.7499998999999775,0,1,2,0,3.8728619999999703,16.77886190000003
203851397,634553,1,6388414051,1642726047,2.6999999999999997,1.5,1.2,1.1820000000000115,0,0,1.7499998999999775,0,0.5,0.75,4,3.5893883000000004,17.17138820000003
99796146,634553,1,6388414051,1642726047,0.6,0.6000000000000001,0.12300000000000012,0.616,0,0,1.3548387,7.5,2,0.5,0,3.56239,16.85622870000003
180775030,634553,1,6388414051,1642726047,3.9,1.2000000000000002,0.8640000000000058,1.1400000000000001,1,0,2.7096774,1,1,2,0,3.7432770000000257,18.55695440000026
248180032,634553,1,6388414051,1642726047,0.3,1.2000000000000002,0.1770000000000002,0.65,0,0,2.5161289499999997,1.5,1,1.5,0,2.6849210000000348,11.52804995
408729743,634553,1,6388414051,1642726047,1.5,2.1,0.744,0.9560000000000006,0,0,1.9354839,0,0.5,0.25,0,2.3684945,10.3539784
191290281,634553,1,6388414051,1642726047,3,2.4,1.92,1.948,7,2,2.0322580799999703,0,0.5,1.25,0,2.2414257,24.29168378
86818655,634553,1,6388371617,1642722749,0.6,2.7,0.096,0.612,0,0,1.5,3,0.5,1.75,0,3.784437500000036,14.542437500000105
916319073,634553,1,6388371617,1642722749,1.2,2.4,0.255,0.748,1,0,2.6000001,3.5,0,2.5,0,0.155525875,14.358525975000004
125845797,634553,1,6388371617,1642722749,1.7999999999999852,2.1,0.525,0.9560000000000006,0,0,2.0999999999999988,0,0.5,0.5,4,1.7928118000000002,14.273811799999999
88611330,634553,1,6388371617,1642722749,3.5999999999999988,2.1,0.6930000000000001,1.1860000000000115,0,0,2.29999995,0.5,0.5,2,0,1.3298434499999998,14.208843399999997
203851397,634553,1,6388371617,1642722749,1.7999999999999852,2.7,0.9,1.35,6,0,1.5,0.5,0,0.75,0,1.2777292499999768,16.77772924999972
191290281,634553,1,6388371617,1642722749,0,1.8,1.1340000000000001,1.122,1,0,0.8999999999999999,0,1,0.25,0,0.5342059,7.7402058999999985
180775030,634553,1,6388371617,1642722749,1.5,1.5,0.807,1.024,1,0,2.4000000000000004,0.5,1,1.25,0,0.4171203500000003,11.39812035
99796146,634553,1,6388371617,1642722749,0.6,0.8999999999999999,0.117,0.448,0,1,1.5,5.5,2,0.75,0,0.14664795000000044,12.961647950000026
248180032,634553,1,6388371617,1642722749,0,0.6000000000000001,0.06899999999999998,0.34600000000000003,0,0,1.5,1,1.5,0.25,0,0.5306677,5.795667700000013
408729743,634553,1,6388371617,1642722749,0.6,1.2000000000000002,0.7799999999999999,0.8,0,0,1.7999999999999852,0.5,0.5,0.25,0,0.2888024800000039,6.718802480000012
349310876,632677,1,6377451398,1642197666,0.6,0.8999999999999999,0.315,0.6819999999999995,0,0,1.9565218199999852,5,0,0.5,0,9.266920999999998,19.220442819999658
