player_id,series_id,series_type,match_id,start_time,kills,deaths,creep_score,gold_per_min,tower_kills,roshan_kills,team_fight,obs_wards_planted,camps_stacked,runes_grabbed,first_blood,stuns,total
113825167,0,0,2854372437,1482028287,3.5999999999999996,3,0.621,1.46,4,0,2.5555557,0,0,0.25,0,0.5071662,15.9937219
110620360,0,0,2854372437,1482028287,0.3,2.1,0.048,0.668,0,0,1.4444445,4.5,0,1.75,0,0.494121075,11.304565575
110759067,0,0,2854372437,1482028287,2.4,2.7,0.603,1.442,4,1,1.8888888,0,0,1.75,0,0,15.7838888
108717482,0,0,2854372437,1482028287,1.2,2.4,0.039,0.738,0,0,2.5555557,1,0.5,1.5,0,0.68409425,10.61664995
193884241,0,0,2854372437,1482028287,0.6,2.4,0.207,0.874,0,0,1.4444445,0,0,0.25,0,2.01715585,7.792600349999999
147767183,0,0,2854372437,1482028287,0.8999999999999999,1.2000000000000002,0.336,0.6920000000000001,1,0,1.875,0,0,1.75,0,2.82077635,10.57377635
134731218,0,0,2854372437,1482028287,0.8999999999999999,0.8999999999999999,0.018,0.376,0,0,1.875,3.5,0,2,4,0,13.569
93052630,0,0,2854372437,1482028287,0.3,1.8,0.492,0.904,0,0,2.625,0,0,1.25,0,1.5168274000000002,8.8878274
347635886,0,0,2854372437,1482028287,0.3,1.8,0.222,0.562,0,0,2.625,0,0,1.25,0,0.28884275000000004,7.04784275
187964026,0,0,2854372437,1482028287,0,1.2000000000000002,0.06,0.334,1,0,1.5,2,1.5,0,0,0,7.594
176197543,0,0,2851663125,1481942089,3.5999999999999996,0.8999999999999999,1.323,1.168,1,0,2.3513514,0,0,2.5,0,4.2263095,17.0686609
222300415,0,0,2851663125,1481942089,0.3,-1.2000000000000002,0.243,0.608,0,0,1.8648648,0,0,2.75,0,7.892353,12.4582178
93033626,0,0,2851663125,1481942089,3,0.30000000000000027,0.408,0.762,1,0,2.3513514,13,0,2.25,0,4.9145385,27.9858899
185393650,0,0,2851663125,1481942089,1.7999999999999998,0.6000000000000001,1.056,0.9,4,0,1.9459458,0,0,2.5,0,0,12.8019458
206565785,0,0,2851663125,1481942089,1.7999999999999998,0.8999999999999999,0.393,0.632,0,0,1.7027028,0,0,0.75,4,0,10.1777028
333993192,0,0,2851663125,1481942089,3.5999999999999996,0.8999999999999999,1.452,1.224,3,0,2.0000001,0,0,3.25,0,0,15.4260001
147767183,0,0,2851663125,1481942089,2.6999999999999997,0.30000000000000027,1.059,1.234,5,2,2.1333333,0.5,0,4,0,3.6085327,22.534866
187964026,0,0,2851663125,1481942089,2.1,0.8999999999999999,0.3,0.66,0,0,2.20000005,4,0.5,2.5,0,3.4947755000000003,16.65477555
134731218,0,0,2851663125,1481942089,0.8999999999999999,0.30000000000000027,0.231,0.614,1,0,2.0666667,7.5,0,6.25,0,6.452199,25.3138657
347635886,0,0,2851663125,1481942089,4.2,1.2000000000000002,1.455,1.222,1,1,2.20000005,0,0,1.75,0,0,14.02700005
394879200,576264,1,6079109141,1625751884,0.8999999999999999,0,0.315,0.766,1,0,2.3478261,3.5,2,1.25,4,1.7306945,17.8095206
196389151,576264,1,6079109141,1625751884,0.8999999999999999,2.1,1.059,1.106,0,0,2.0869566,0.5,0,3,0,0.42463645000000005,11.17659305
165178538,576264,1,6079109141,1625751884,0.6,3,0.87,1.034,0,1,2.0869566,0,0.5,0.75,0,2.3181915,12.1591481
250547284,576264,1,6079109141,1625751884,3.9,3,1.44,1.576,6,1,2.0869566,0,0.5,1,0,0,20.5029566
183378746,576264,1,6079109141,1625751884,0.6,0.8999999999999999,0.075,0.522,0,0,1.8260868,6.5,1,1.25,0,4.9144993,17.5875861
253962772,576264,1,6079109141,1625751884,1.5,2.1,0.891,0.874,0,0,1.65,0.5,0,1.5,0,1.3060807,10.3210807
320252024,576264,1,6079109141,1625751884,1.5,1.5,1.59,1.394,4,1,1.35,0,1.5,1,0,0,14.834
255219872,576264,1,6079109141,1625751884,2.1,2.4,0.981,0.982,0,0,2.25,0.5,1.5,1.75,0,0,12.463
150961567,576264,1,6079109141,1625751884,0.3,1.2000000000000002,0.237,0.462,0,0,1.7999999999999998,2.5,1,1.5,0,2.9394535000000004,11.9384535
249835593,576264,1,6079109141,1625751884,0.6,0.8999999999999999,0.222,0.656,0,0,2.55,6.5,1,0.25,0,0.1003418,12.778341800000002
253962772,576264,1,6078995664,1625747127,2.1,0.8999999999999999,0.708,1.084,1,0,2.80000002,0,0,0.5,0,2.7923433500000003,11.88434337
320252024,576264,1,6078995664,1625747127,2.1,1.5,1.923,1.478,3,0,2.0999999999999996,0,0.5,1.75,0,3.645485,17.996485
255219872,576264,1,6078995664,1625747127,3.3,1.5,1.257,1.134,1,0,2.80000002,0.5,0,2,0,0,13.49100002
150961567,576264,1,6078995664,1625747127,1.2,0.6000000000000001,0.327,0.634,1,1,2.20000005,4.5,0.5,0.75,0,0,12.71100005
249835593,576264,1,6078995664,1625747127,0.3,-2.3999999999999995,0.075,0.514,0,0,1.69999998,7.5,1,2.25,0,6.709549,17.64854898
394879200,576264,1,6078995664,1625747127,2.4,1.2000000000000002,0.363,0.6880000000000001,0,0,2.5813953,4.5,2,0.5,0,4.682583,18.9149783
196389151,576264,1,6078995664,1625747127,2.6999999999999997,0.8999999999999999,0.999,0.926,1,0,1.883721,1,0,4.5,0,4.078601,17.987322
250547284,576264,1,6078995664,1625747127,5.1,1.5,1.422,1.354,5,2,2.0232558,0,0,1.25,4,1.28444975,24.933705550000003
165178538,576264,1,6078995664,1625747127,1.5,1.8,0.957,0.966,2,0,2.1627906,0,1,1.25,0,5.228282,16.8640726
183378746,576264,1,6078995664,1625747127,0.8999999999999999,0.6000000000000001,0.168,0.592,0,0,1.883721,6.5,2,1,0,6.330113000000001,19.973834
253962772,576264,1,6078906548,1625742829,1.5,1.8,0.72,1.176,0,0,1.65,0,0.5,1.75,0,1.4940794000000002,10.5900794
249835593,576264,1,6078906548,1625742829,0.8999999999999999,0.8999999999999999,0.177,0.53,0,0,1.95,4,0.5,0.75,0,-0.01796875,9.68903125
255219872,576264,1,6078906548,1625742829,0.8999999999999999,1.5,1.02,0.984,0,0,2.4000000000000004,0.5,0,2,0,0.12542725,9.42942725
320252024,576264,1,6078906548,1625742829,1.5,1.8,1.581,1.41,3,0,1.65,0,3.5,1.5,0,0,15.941
150961567,576264,1,6078906548,1625742829,1.2,2.1,0.369,0.634,0,0,2.25,6,1,0.5,0,3.0392578,17.092257800000002
250547284,576264,1,6078906548,1625742829,3,2.7,1.392,1.414,3,3,2.0869566,0,0.5,1.5,0,1.02273675,19.61569335
196389151,576264,1,6078906548,1625742829,1.7999999999999998,1.8,0.975,1.074,1,0,1.95652182,0.5,1,3.75,4,0.8215003,18.67702212
165178538,576264,1,6078906548,1625742829,0.6,2.1,0.759,0.852,3,0,2.0869566,0,0.5,0.5,0,2.28479,12.682746600000002
394879200,576264,1,6078906548,1625742829,0.6,2.1,0.357,0.764,0,0,1.8260868,3,4,1.25,0,3.00585325,16.90294005
183378746,576264,1,6078906548,1625742829,0.8999999999999999,0.30000000000000027,0.18,0.584,0,0,1.6956522,6.5,0,0.75,0,0,10.9096522
253962772,575944,1,6077363253,1625651092,0.8999999999999999,0.8999999999999999,0.48,0.76,1,0,1.63636368,0,0.5,0.25,0,4.21431425,10.64067793
255219872,575944,1,6077363253,1625651092,1.5,0.8999999999999999,1.125,1.04,1,1,1.63636368,0.5,0.5,2.75,0,0.4970215,12.44838518
