node_id,node_name,best_of,inc_id_1,inc_id_2,team_id_1,team_id_2,time
1,QC vs 4Z,3,0,0,7390454,7819028,1645214400
2,TSM vs EG,3,0,0,8260983,39,1645225200
3,UB Final,3,1,2,7390454,8260983,1645300800
4,Grand Finals,5,3,6,8260983,39,1645398000
5,LB Match 1,3,1,2,7819028,39,1645311600
6,LB Final,3,3,5,7390454,39,1645387200
