player_id,series_id,series_type,match_id,start_time,kills,deaths,creep_score,gold_per_min,tower_kills,roshan_kills,team_fight,obs_wards_planted,camps_stacked,runes_grabbed,first_blood,stuns,total
314584168,633787,1,6384288528,1642522029,1.2,-0.3,0.192,0.54,1,0,1.857142920000024,5.5,0,1.75,0,0,11.739142919999999
58513047,633787,1,6384288528,1642522029,2.1,0.6000000000000001,0.735,0.888,0,0,1.7142857999999999,0,2,3.5,0,3.42946775,14.966753550000076
412753955,633787,1,6384288528,1642522029,1.5,0.30000000000000027,1.908,1.488,3,0,1.5714286499999792,0,1,1.25,0,0.8496655000000006,12.867094150000026
87063175,633787,1,6384288528,1642522029,0.8999999999999999,0,0.8400000000000006,0.7839999999999995,0,0,1.2857142899999778,0,0.5,1.75,0,1.7028709999999998,7.762585289999895
92601861,633787,1,6384288528,1642522029,0.6,-0.3,0.10200000000000002,0.5780000000000006,1,0,2.1428571899999977,6.5,0.5,0.75,0,1.2582411000000002,13.131098289999999
54580962,633787,1,6384288528,1642522029,0.8999999999999999,1.8,0.09,0.636,0,0,1.5918366899999783,10.5,0.5,1,0,4.3116135,21.32945019000003
73562326,633787,1,6384288528,1642522029,2.4,1.5,0.8310000000000006,0.976,0,1,1.89795918,0.5,0.5,0,0,3.4423008000000004,13.04725998
152962063,633787,1,6384288528,1642522029,4.5,2.1,1.226999999999979,1.1460000000000001,1,0,2.1428571899999977,0,0.5,2.5,0,3.0057400000000003,18.12159719000003
77490514,633787,1,6384288528,1642522029,2.6999999999999997,1.8,0.372,0.8460000000000006,0,0,2.38775505,1,0,2.25,4,1.482251,16.83800605
72312627,633787,1,6384288528,1642522029,4.2,1.5,1.761,1.592,8,2,2.0204080799999997,0,0.5,0.5,0,2.3175527500000004,24.39096083
314584168,633787,1,6384171430,1642517853,1.7999999999999783,0.6000000000000001,0.21300000000000024,0.6759999999999995,0,0,1.9500000000000002,4.5,1,0.25,4,1.0431749499999998,16.03217495
58513047,633787,1,6384171430,1642517853,2.4,1.5,0.978,1.1,1,0,1.35,1,0.5,3,0,0.5696093500000095,13.397609350000026
412753955,633787,1,6384171430,1642517853,3.9,2.1,1.302,1.42,5,2,2.0250000000000004,0,0,1.75,0,0.45495755000000004,19.95195755000003
87063175,633787,1,6384171430,1642517853,2.1,0.6000000000000001,0.8160000000000006,0.97,0,0,1.6500000000000001,0,1,1.25,0,6.781946000000001,15.167946
92601861,633787,1,6384171430,1642517853,1.7999999999999783,2.1,0.393,0.882,0,0,1.875,4.5,0.5,1,0,4.142761500000001,17.192761500000003
54580962,633787,1,6384171430,1642517853,1.2,0.30000000000000027,0.14100000000000001,0.524,1,0,1.7777778,8.5,0,1.5,0,1.8738899999999998,16.8166678
73562326,633787,1,6384171430,1642517853,0.8999999999999999,-0.5999999999999995,0.6,0.716,0,0,1.0000000199999999,0,2,0.75,0,2.8888178,8.25481782
152962063,633787,1,6384171430,1642517853,2.6999999999999997,1.8,1.269,1.318,1,0,2.2222220999999998,0,0,1,0,2.0636902000000052,13.37291230000002
77490514,633787,1,6384171430,1642517853,1.2,0.6000000000000001,0.10800000000000012,0.494,0,0,2.0000001,1.5,0,0.75,0,3.1754225000000003,9.8274226
72312627,633787,1,6384171430,1642517853,2.1,0.8999999999999999,1.095,1.1340000000000001,1,0,1.6666668000000002,0,1,0.75,0,1.2222156499999999,10.867882450000026
314584168,633787,1,6384031191,1642514104,0.6,0.30000000000000027,0.192,0.49,0,0,2.0000001,2,0.5,0,0,0,6.0820001
58513047,633787,1,6384031191,1642514104,1.5,0.6000000000000001,0.498,0.732,0,0,2.4999998999999997,0.5,0.5,1.75,0,0,8.5799999
412753955,633787,1,6384031191,1642514104,0.6,1.5,0.7979999999999995,0.974,1,0,1.5,0,0.5,0.25,0,1.6523230000000002,8.774322999999997
87063175,633787,1,6384031191,1642514104,0,0.6000000000000001,0.513,0.654,0,0,1.5,0,0.5,1,0,0.9742627999999832,5.74126280000009
92601861,633787,1,6384031191,1642514104,0.8999999999999999,0,0.126,0.4220000000000003,0,0,2.25,5,0,1,0,0.6567531500000001,10.35475315
54580962,633787,1,6384031191,1642514104,0.6,1.2000000000000002,0.093,0.604,0,0,1.6500000000000001,6,2,0,0,4.673692500000001,16.820692499999986
73562326,633787,1,6384031191,1642514104,3.3,2.4,0.642,1.11,3,1,2.0999999999999988,0,0,0.5,0,2.2792904000000003,16.331290400000135
152962063,633787,1,6384031191,1642514104,1.7999999999999783,2.7,0.774,1.092,1,0,1.6500000000000001,0.5,2.5,2.5,4,2.25955085,20.77555085
77490514,633787,1,6384031191,1642514104,1.7999999999999783,2.4,0.171,0.712,1,0,2.4000000000000004,1,0.5,1,0,2.172542199999956,13.155542200000212
72312627,633787,1,6384031191,1642514104,4.2,2.7,1.167,1.588,3,1,1.9500000000000002,0,0.5,1.75,0,0,17.855
105248644,631842,1,6371895283,1641918607,3.9,2.7,1.122,1.444,3,0,1.971428699999966,1,0.5,4.25,0,0,19.8874287
34505203,631842,1,6371895283,1641918607,2.1,2.1,0.522,0.9,1,1,1.0285714499999998,1.5,0,1.25,0,3.5272985,14.927869950000002
82262664,631842,1,6371895283,1641918607,0.6,1.5,0.09899999999999998,0.546,1,0,1.62857151,4.5,0.5,0.25,0,2.1446865,12.768258009999998
101356886,631842,1,6371895283,1641918607,1.2,1.5,0.07800000000000012,0.5760000000000006,0,0,1.62857151,1.5,0.5,1.5,0,4.4255854999999755,12.90815701
113995822,631842,1,6371895283,1641918607,2.4,1.8,0.6869999999999995,1.1560000000000001,1,2,1.5428572200000001,0,0.5,1.75,0,0.4883301000000003,13.32418732
54580962,631842,1,6371895283,1641918607,0,1.8,0.162,0.4740000000000003,0,0,2.2941177000000534,4,1,0,0,2.0641079,11.794225599999997
73562326,631842,1,6371895283,1641918607,2.4,1.2000000000000002,0.546,0.7879999999999995,0,0,2.4705882,0,1.5,0.25,4,0.5029174999999995,13.6575057
152962063,631842,1,6371895283,1641918607,0.6,0.30000000000000027,0.627,0.736,0,0,1.5882353999999999,0.5,0.5,2.25,0,0.36256957,7.4638049699999645
77490514,631842,1,6371895283,1641918607,0,0,0.315,0.5700000000000006,0,0,1.5882353999999999,3.5,1,0.5,0,3.8755545,11.3487899
72312627,631842,1,6371895283,1641918607,2.1,1.2000000000000002,0.8430000000000006,0.93,0,0,1.7647059,0.5,3.5,0.25,0,1.2087595000000002,12.296465399999999
54580962,631842,1,6371794453,1641915021,0.8999999999999999,-0.5999999999999995,0.126,0.462,0,0,1.77272718,4,0,0.5,4,3.0929624999999565,14.25368968
73562326,631842,1,6371794453,1641915021,0.8999999999999999,0.30000000000000027,0.4110000000000003,0.71,0,0,1.6363636799999999,0,0,1,0,0.38709760000000004,5.34446128
152962063,631842,1,6371794453,1641915021,2.4,0.8999999999999999,0.4860000000000003,0.89,0,0,1.90909079999997,0.5,0,1.25,0,3.2579645000000212,11.5930553
77490514,631842,1,6371794453,1641915021,1.2,0.30000000000000027,0.07500000000000002,0.4760000000000003,0,0,1.77272718,2.5,0,0,0,4.3155944999999845,10.639321679999998
72312627,631842,1,6371794453,1641915021,1.2,0.8999999999999999,0.7859999999999995,0.966,0,0,1.90909079999997,0,0.5,0.25,0,0,6.5110908
105248644,631842,1,6371794453,1641915021,3.9,2.7,0.6629999999999995,1.234,2,1,2.0454546,0.5,0,2.25,0,2.263092000000001,18.555546599999573
34505203,631842,1,6371794453,1641915021,2.6999999999999997,2.1,0.453,0.9,0,1,2.18181825,1,0,0.25,0,0,10.584818250000001
82262664,631842,1,6371794453,1641915021,1.5,0.6000000000000001,0.117,0.638,1,0,1.7045453999999998,3,0,1.75,0,5.5648094999999955,15.8743549
101356886,631842,1,6371794453,1641915021,2.1,0.30000000000000027,0.117,0.6759999999999995,0,0,2.18181825,3,0.5,1.25,0,3.3794399999999967,13.504258250000001
113995822,631842,1,6371794453,1641915021,3,2.7,0.804,1.262,5,0,1.7045453999999998,0,0.5,0.25,0,0,15.220545399999999
105248644,631842,1,6371647256,1641910814,1.2,1.8,0.741,1.1860000000000168,0,0,1.6666668000000002,1,0,3.5,0,1.1419768499999998,12.23564365
34505203,631842,1,6371647256,1641910814,0.8999999999999999,0.8999999999999999,0.72,0.8280000000000006,1,0,2.0000001,1.5,0,1.25,0,4.221075,13.3190751
82262664,631842,1,6371647256,1641910814,0.6,0.8999999999999999,0.114,0.45,0,0,1.8333332999999787,5,1,1.25,4,1.7999206499999747,16.94725395
