node_group_id,node_group_name,node_id,node_name,best_of,inc_id_1,inc_id_2,team_id_1,team_id_2,team_wins_1,team_wins_2,time
2,Round Robin,1,THUNDER VS HOKORI,3,0,0,7391077,7119077,0,0,1685638800
2,Round Robin,2,INFAMOUS VS HOKORI,3,0,0,8118197,7119077,0,0,1685898000
2,Round Robin,3,BEASTCOAST VS HOKORI,3,0,0,8254400,7119077,2,1,1684440000
2,Round Robin,4,EG VS HOKORI,3,0,0,8255756,7119077,2,0,1684872000
2,Round Robin,5,Hokori VS Infnity,3,0,0,7119077,8375259,2,0,1684083600
2,Round Robin,6,HOKORI VS MADKINGS,3,0,0,7119077,8740097,0,0,1685304000
2,Round Robin,7,HOKORI VS BALROGS,3,0,0,7119077,8856662,2,0,1685034000
2,Round Robin,8,THUNDER VS INFAMOUS,3,0,0,7391077,8118197,2,0,1684105200
2,Round Robin,9,BEASTCOAST VS THUNDER,3,0,0,8254400,7391077,2,0,1685055600
2,Round Robin,10,EG VS THUNDER,3,0,0,8255756,7391077,2,0,1684256400
2,Round Robin,11,THUNDER VS INFINITY,3,0,0,7391077,8375259,0,0,1685476800
2,Round Robin,12,THUNDER VS MADKINGS,3,0,0,7391077,8740097,2,0,1684688400
2,Round Robin,13,THUNDER VS BALROGS,3,0,0,7391077,8856662,2,0,1684450800
2,Round Robin,14,BEASTCOAST VS INFAMOUS,3,0,0,8254400,8118197,2,0,1684278000
2,Round Robin,15,EG VS INFAMOUS,3,0,0,8255756,8118197,2,0,1684710000
2,Round Robin,16,INFINITY VS INFAMOUS,3,0,0,8118197,8375259,0,0,1685649600
2,Round Robin,17,INFAMOUS VS MADKINGS,3,0,0,8118197,8740097,2,0,1684429200
2,Round Robin,18,INFAMOUS VS BALROGS,3,0,0,8118197,8856662,1,1,1685293200
2,Round Robin,19,BEASTCOAST VS EG,3,0,0,8254400,8255756,0,0,1685919600
2,Round Robin,20,BEASTCOAST VS INFINITY,3,0,0,8254400,8375259,2,0,1684699200
2,Round Robin,21,BEASTCOAST VS MADKINGS,3,0,0,8254400,8740097,0,2,1684861200
2,Round Robin,22,BEASTCOAST VS BALROGS,3,0,0,8254400,8856662,0,0,1685487600
2,Round Robin,23,EG VS INFINITY,3,0,0,8255756,8375259,2,0,1685044800
2,Round Robin,24,EG VS MADKINGS,3,0,0,8255756,8740097,0,0,1685660400
2,Round Robin,25,EG VS BALROGS,3,0,0,8255756,8856662,2,0,1684094400
2,Round Robin,26,INFINITY VS MADKINGS,3,0,0,8375259,8740097,1,2,1684267200
2,Round Robin,27,INFINITY VS BALROGS,3,0,0,8375259,8856662,2,0,1684882800
2,Round Robin,28,MADKINGS VS BALROGS,3,0,0,8740097,8856662,0,0,1685908800
