player_id,player_name,team_id,player_role
9403474,yamich,8724984,Undefined
40805086,mellojul,8376696,Undefined
56351509,DM,8724984,Undefined
86723143,Funn1k,8724829,Undefined
86785083,AfterLife,8376696,Undefined
90423751,Bignum,8255888,Undefined
91460772,Slayer,8255888,Undefined
92423451,9pasha,8598633,Undefined
96183976,TA2000,8724829,Undefined
106305042,Larl,8721219,Undefined
106573901,No[o]ne-,36,Undefined
108958769,pantomem,8376696,Undefined
113331514,Miposhka,7119388,Undefined
114596500,ArrOw,8724829,Undefined
117421467,SoNNeikO,8721219,Undefined
117514269,laise,36,Undefined
132851371,RAMZES666,8724984,Undefined
134556694,Solo,36,Undefined
145065875,sayuw,8376696,Undefined
152455523,V-Tune,36,Undefined
155162307,Knight~,8376696,Undefined
162959893,天堂 ,8598633,Undefined
165390194,Dinozavrik,8255888,Undefined
175311897,swedenstrong,36,Undefined
177411785,Daxak,8721219,Undefined
195108598,Noticed,8721219,Undefined
196482746,Ainkrad,8255888,Undefined
217472313,Xakoda,8724984,Undefined
235505993,Forcemajor,8721219,Undefined
256156323,Mira,7119388,Undefined
294135421,Nicky`Cool,8724829,Undefined
295697470,Immersion,8598633,Undefined
302214028,CoLLapse,7119388,Undefined
320219866,kaori,8724829,Undefined
321580662,YATOROGOD,7119388,Undefined
363871826,PETUSHARA,8255888,Undefined
431770905,TORONTOTOKYO,7119388,Undefined
480412663,gpk~,8724984,Undefined
858106446,depressed kid,8598633,Undefined
904131336,Munkushi~,8598633,Undefined
