team_id,team_name,team_tag
36,Natus Vincere,"NAVI"
7119388,Team Spirit,TSpirit
8255888,Mind Games,MG
8376696,One Move,Move
8598633,Pari Parni,PPARNI
8721219,BetBoom Team,BetBoom
8724984,Outsiders,Outsider
