node_group_id,node_group_name,node_id,node_name,best_of,inc_id_1,inc_id_2,team_id_1,team_id_2,team_wins_1,team_wins_2,time
9,Group B,154,Match 4A,2,0,0,6209166,8605863,2,0,1659646800
9,Group B,155,Match 12B,2,0,0,7119388,7732977,1,1,1659819600
9,Group B,156,Match 2D,2,0,0,7119388,8254400,2,0,1659632400
9,Group B,157,Match 4C,2,0,0,7119388,8291895,2,0,1659646800
9,Group B,158,Match 10B,2,0,0,7119388,8605863,1,1,1659805200
9,Group B,159,Match 6C,2,0,0,7732977,8254400,0,2,1659718800
9,Group B,160,Match 2B,2,0,0,7732977,8291895,1,1,1659632400
9,Group B,161,Match 8C,2,0,0,7732977,8605863,0,2,1659733200
9,Group B,162,Match 14C,2,0,0,8254400,8291895,1,1,1659891600
9,Group B,163,Match 12C,2,0,0,8254400,8605863,1,1,1659819600
9,Group B,164,Match 6B,2,0,0,8291895,8605863,1,1,1659718800
10,Playoffs,115,Match 1,3,0,0,15,7732977,2,0,1660057200
10,Playoffs,116,Match 2,3,0,0,8605863,2586976,1,2,1660068000
10,Playoffs,117,Match 3,3,0,0,8724984,7119388,1,2,1660078800
10,Playoffs,118,Match 4,3,0,0,6209166,350190,2,0,1660089600
10,Playoffs,119,Match 9,3,115,116,15,2586976,2,1,1660240800
10,Playoffs,120,Match 10,3,117,118,7119388,6209166,0,0,1660251600
10,Playoffs,121,Match 15,3,119,120,15,0,0,0,1660413600
10,Playoffs,122,Match 18,5,121,136,0,0,0,0,1660503600
10,Playoffs,123,,3,0,0,8254400,0,2,0,0
10,Playoffs,124,,3,0,0,6209804,0,2,0,0
10,Playoffs,125,,3,0,0,39,0,2,0,0
10,Playoffs,126,,3,0,0,2163,0,2,0,0
10,Playoffs,127,Match 8,3,115,123,8254400,350190,2,1,1660230000
10,Playoffs,128,Match 7,3,116,124,6209804,8724984,0,2,1660165200
10,Playoffs,129,Match 6,3,117,125,8605863,39,2,1,1660154400
10,Playoffs,130,Match 5,3,118,126,2163,7732977,1,2,1660143600
10,Playoffs,131,Match 12,3,127,128,8254400,8724984,0,0,1660327200
10,Playoffs,132,Match 11,3,129,130,8605863,7732977,0,0,1660316400
10,Playoffs,133,Match 14,3,120,131,0,0,0,0,1660402800
10,Playoffs,134,Match 13,3,119,132,2586976,0,0,0,1660338000
10,Playoffs,135,Match 16,3,133,134,0,0,0,0,1660424400
10,Playoffs,136,Match 17,3,121,135,0,0,0,0,1660489200
