node_group_id,node_group_name,node_id,node_name,best_of,inc_id_1,inc_id_2,team_id_1,team_id_2,team_wins_1,team_wins_2,time
8,Group A,65,,2,0,0,15,2163,0,0,1682762400
8,Group A,66,,2,0,0,15,6209166,0,0,1682685000
8,Group A,67,,2,0,0,15,7422789,0,0,1682676000
8,Group A,68,,2,0,0,15,8254145,2,0,1682503200
8,Group A,69,,2,0,0,15,8255756,2,0,1682589600
8,Group A,70,,2,0,0,15,8255888,0,0,1682848800
8,Group A,71,,2,0,0,15,8260983,0,0,1682771400
8,Group A,72,,2,0,0,15,8599101,0,2,1682512200
8,Group A,73,,2,0,0,2163,6209166,1,1,1682512200
8,Group A,74,,2,0,0,2163,7422789,1,1,1682589600
8,Group A,75,,2,0,0,2163,8254145,0,0,1682771400
8,Group A,76,,2,0,0,2163,8255756,0,0,1682848800
8,Group A,77,,2,0,0,2163,8255888,1,1,1682598600
8,Group A,78,,2,0,0,2163,8260983,0,0,1682676000
8,Group A,79,,2,0,0,2163,8599101,0,0,1682685000
8,Group A,80,,2,0,0,6209166,7422789,1,1,1682598600
8,Group A,81,,2,0,0,6209166,8254145,2,0,1682589600
8,Group A,82,,2,0,0,6209166,8255756,0,0,1682771400
8,Group A,83,,2,0,0,6209166,8255888,1,1,1682503200
8,Group A,84,,2,0,0,6209166,8260983,0,0,1682762400
8,Group A,85,,2,0,0,6209166,8599101,0,0,1682676000
8,Group A,86,,2,0,0,7422789,8254145,0,0,1682848800
8,Group A,87,,2,0,0,7422789,8255756,0,0,1682762400
8,Group A,88,,2,0,0,7422789,8255888,0,0,1682685000
8,Group A,89,,2,0,0,7422789,8260983,2,0,1682503200
8,Group A,90,,2,0,0,7422789,8599101,0,0,1682771400
8,Group A,91,,2,0,0,8254145,8255756,0,2,1682512200
8,Group A,92,,2,0,0,8254145,8255888,0,0,1682762400
8,Group A,93,,2,0,0,8254145,8260983,0,0,1682685000
8,Group A,94,,2,0,0,8254145,8599101,0,2,1682598600
8,Group A,95,,2,0,0,8255756,8255888,0,0,1682676000
8,Group A,96,,2,0,0,8255756,8260983,1,1,1682598600
8,Group A,97,,2,0,0,8255756,8599101,1,1,1682503200
8,Group A,98,,2,0,0,8255888,8260983,2,0,1682512200
8,Group A,99,,2,0,0,8255888,8599101,1,1,1682589600
8,Group A,100,,2,0,0,8260983,8599101,0,0,1682848800
9,Group B,101,,2,0,0,5,39,0,2,1682522400
9,Group B,102,,2,0,0,5,2586976,0,0,1682695200
9,Group B,103,,2,0,0,5,7119388,0,0,1682617800
9,Group B,104,,2,0,0,5,8244493,0,1,1682608800
9,Group B,105,,2,0,0,5,8254400,0,0,1682859000
9,Group B,106,,2,0,0,5,8261500,0,0,1682704200
9,Group B,107,,2,0,0,5,8291895,0,2,1682531400
9,Group B,108,,2,0,0,5,8597976,0,0,1682790600
9,Group B,109,,2,0,0,39,2586976,0,0,1682790600
9,Group B,110,,2,0,0,39,7119388,1,1,1682531400
9,Group B,111,,2,0,0,39,8244493,0,0,1682695200
9,Group B,112,,2,0,0,39,8254400,0,0,1682617800
9,Group B,113,,2,0,0,39,8261500,0,0,1682859000
9,Group B,114,,2,0,0,39,8291895,0,2,1682608800
9,Group B,115,,2,0,0,39,8597976,0,0,1682781600
9,Group B,116,,2,0,0,2586976,7119388,1,0,1682608800
9,Group B,117,,2,0,0,2586976,8244493,2,0,1682522400
9,Group B,118,,2,0,0,2586976,8254400,0,0,1682781600
9,Group B,119,,2,0,0,2586976,8261500,2,0,1682531400
9,Group B,120,,2,0,0,2586976,8291895,0,0,1682704200
9,Group B,121,,2,0,0,2586976,8597976,0,0,1682617800
9,Group B,122,,2,0,0,7119388,8244493,0,0,1682781600
9,Group B,123,,2,0,0,7119388,8254400,0,0,1682704200
9,Group B,124,,2,0,0,7119388,8261500,0,0,1682790600
9,Group B,125,,2,0,0,7119388,8291895,1,1,1682522400
9,Group B,126,,2,0,0,7119388,8597976,0,0,1682859000
9,Group B,127,,2,0,0,8244493,8254400,1,1,1682531400
9,Group B,128,,2,0,0,8244493,8261500,0,0,1682617800
9,Group B,129,,2,0,0,8244493,8291895,0,0,1682859000
9,Group B,130,,2,0,0,8244493,8597976,0,0,1682704200
9,Group B,131,,2,0,0,8254400,8261500,0,0,1682695200
9,Group B,132,,2,0,0,8254400,8291895,0,0,1682790600
9,Group B,133,,2,0,0,8254400,8597976,1,1,1682522400
9,Group B,134,,2,0,0,8261500,8291895,0,0,1682781600
9,Group B,135,,2,0,0,8261500,8597976,1,0,1682608800
9,Group B,136,,2,0,0,8291895,8597976,0,0,1682695200
7,Playoffs,43,,3,0,0,0,0,0,0,1682931600
7,Playoffs,44,,3,0,0,0,0,0,0,1682944800
7,Playoffs,45,,3,0,0,0,0,0,0,1682957400
7,Playoffs,46,,3,0,0,0,0,0,0,1682970000
7,Playoffs,47,,3,43,44,0,0,0,0,1683121200
7,Playoffs,48,,3,45,46,0,0,0,0,1683133800
7,Playoffs,49,,3,47,48,0,0,0,0,1683380400
7,Playoffs,50,,5,49,64,0,0,0,0,1683468000
7,Playoffs,51,,3,0,0,0,0,0,0,1675249200
7,Playoffs,52,,3,0,0,0,0,0,0,0
7,Playoffs,53,,3,0,0,0,0,0,0,0
7,Playoffs,54,,3,0,0,0,0,0,0,0
7,Playoffs,55,,3,43,51,0,0,0,0,1683021600
7,Playoffs,56,,3,44,52,0,0,0,0,1683034800
7,Playoffs,57,,3,45,53,0,0,0,0,1683047400
7,Playoffs,58,,3,46,54,0,0,0,0,1683108000
7,Playoffs,59,,3,55,56,0,0,0,0,1683280800
7,Playoffs,60,,3,57,58,0,0,0,0,1683294000
7,Playoffs,61,,3,48,59,0,0,0,0,1683306600
7,Playoffs,62,,3,47,60,0,0,0,0,1683367200
7,Playoffs,63,,3,61,62,0,0,0,0,1683393000
7,Playoffs,64,,3,49,63,0,0,0,0,1683453600
