player_id,series_id,series_type,match_id,start_time,kills,deaths,creep_score,gold_per_min,tower_kills,roshan_kills,team_fight,obs_wards_planted,camps_stacked,runes_grabbed,first_blood,stuns,total
898754153,633739,1,6383539064,1642490174,2.1,2.4,1.4549999999999597,1.58,2,2,1.8181817999999998,0,0,2.75,0,0,16.1031818
173978074,633739,1,6383539064,1642490174,2.1,1.8,1.074,1.254,1,0,1.6363636799999999,0.5,1.5,3.25,0,0.25727052499999997,14.371634205000452
118134220,633739,1,6383539064,1642490174,2.4,3,1.167,1.332,5,1,2.18181825,0,1,0,0,0.08529541500000012,17.166113665
157475523,633739,1,6383539064,1642490174,2.6999999999999997,1.8,0.4290000000000003,0.8380000000000006,0,0,2.0000001,2,1.5,0.5,0,1.2213183499999998,12.988318449999998
111114687,633739,1,6383539064,1642490174,0.6,1.2000000000000002,0.24900000000000044,0.7020000000000001,0,0,1.4545455,6.5,1,1.25,0,1.62208425,14.57762975
179313961,633739,1,6383539064,1642490174,0.8999999999999999,1.2000000000000002,0.984,0.744,0,0,2.25,0.5,1,3.25,0,0.212130115,11.040130115
147767183,633739,1,6383539064,1642490174,0.8999999999999999,0,0.459,0.62,0,0,1.875,0,0,0.25,4,0.06509443499999999,8.169094435000074
320252024,633739,1,6383539064,1642490174,0.8999999999999999,1.8,1.4969999999999648,1.272,2,0,1.125,1,0,0.75,0,0,10.344000000000001
150961567,633739,1,6383539064,1642490174,1.7999999999999594,1.5,0.402,0.634,0,0,2.625,3,0,0,0,0.7260096,10.6870096
249835593,633739,1,6383539064,1642490174,0,0.6000000000000001,0.549,0.506,0,0,1.875,3.5,1,0.25,0,0.5326701500000006,8.81267015
320252024,633739,1,6383475863,1642485677,7.1999999999999975,3,1.6320000000000001,1.536,3,2,2.5833333000000884,0,0.5,2.75,0,0.5659672,24.767300499999987
179313961,633739,1,6383475863,1642485677,1.5,0.8999999999999999,0.888,0.8600000000000046,0,0,2.0833332000001055,0.5,1.5,2.25,0,2.280333150000096,12.76166635
147767183,633739,1,6383475863,1642485677,1.2,2.1,0.915,0.8600000000000046,1,0,1.2499999799999646,0,1,2.25,0,1.1749292499999682,11.749929230000001
150961567,633739,1,6383475863,1642485677,0.6,2.1,0.63,0.8520000000000006,0,0,1.7499998999999398,5.5,4,0,0,2.8166489999998157,18.248648899999168
249835593,633739,1,6383475863,1642485677,0.3,-1.2000000000000002,0.10800000000000012,0.542,0,0,1.5,6.5,1.5,1.25,0,4.6689567499998645,15.16895675
898754153,633739,1,6383475863,1642485677,1.7999999999999594,1.2000000000000002,1.932,1.444,5,2,1.3333333499999998,0,1,1.5,0,1.6937978500000002,18.903131199999986
173978074,633739,1,6383475863,1642485677,2.6999999999999997,2.1,1.371,1.214,0,0,2.1111111,0.5,0,2,0,2.570393,14.56650410000002
118134220,633739,1,6383475863,1642485677,1.7999999999999594,1.8,1.236,1.04,0,0,2.4444443999999987,0,0.5,1.75,0,0.20328369999999998,10.7737281
157475523,633739,1,6383475863,1642485677,1.2,0,0.369,0.604,0,0,2.2222220999999998,2,2,1,4,1.6661743000000002,15.0613964
111114687,633739,1,6383475863,1642485677,0.6,-0.8999999999999999,0.162,0.558,0,0,2.2222220999999998,10,0.5,1.25,0,1.4311193499999648,15.823341450000001
898754153,633739,1,6383425566,1642481909,3,2.1,1.575,1.258,2,0,2.0000001,0,0.5,0.5,4,0.6639331499999658,17.59693325
173978074,633739,1,6383425566,1642481909,1.7999999999999594,1.5,1.068,0.998,0,0,1.8571429200000422,0.5,1,1.25,0,0,9.97314292
118134220,633739,1,6383425566,1642481909,0,1.8,0.8160000000000006,0.744,0,0,2.0000001,0,0.5,0.5,0,5.450722000000003,11.8107221
157475523,633739,1,6383425566,1642481909,1.2,1.5,0.549,0.6900000000000001,0,0,1.2857142899999592,2,1,1.25,0,2.0344482499999987,11.50916254
111114687,633739,1,6383425566,1642481909,0.3,-0.3,0.171,0.4240000000000003,0,0,2.0000001,6.5,0.5,1.25,0,0.047470712500000005,10.892470812500406
320252024,633739,1,6383425566,1642481909,4.5,3,1.6560000000000001,1.774,8,3,2.3571428099999987,0.5,3,2,0,0,29.78714280999911
179313961,633739,1,6383425566,1642481909,1.7999999999999594,2.4,0.8130000000000006,1.008,0,0,2.5714286099999977,0.5,0,3.25,0,0.6317215500000006,12.974150159999999
147767183,633739,1,6383425566,1642481909,0.6,1.2000000000000002,0.8790000000000158,0.9400000000000006,1,0,0.9642857100000001,0,0.5,0.5,0,0,6.58328571
150961567,633739,1,6383425566,1642481909,0.6,1.5,0.264,0.62,0,0,2.0357142,1.5,1,0.75,0,3.5717260000000004,11.841440200000006
249835593,633739,1,6383425566,1642481909,0.6,0.6000000000000001,0.15600000000000044,0.624,0,0,1.8214286099999646,7,0.5,1,0,1.0285859000000181,13.330014510000026
164530809,633521,1,6381773339,1642398602,0.6,0,0.201,0.4780000000000003,0,0,2.4375,3.5,1,1.5,0,2.9233692000000002,12.6398692
198161112,633521,1,6381773339,1642398602,0.8999999999999999,0.6000000000000001,0.057,0.468,0,0,2.4375,4,0.5,0,4,1.2698367999999507,14.2323368
129683931,633521,1,6381773339,1642398602,2.4,1.5,0.936,1.036,0,0,2.8124999999999125,0,0.5,0.75,0,0,9.9345
189398048,633521,1,6381773339,1642398602,0.6,1.8,0.4710000000000003,0.65,0,0,1.6875,0,1,0.5,0,1.9975267499999558,8.70602675
191458152,633521,1,6381773339,1642398602,0.3,-0.5999999999999995,0.8550000000000006,0.9420000000000006,0,0,1.875,1,0,1.25,0,1.7170911999999596,7.3390912
179313961,633521,1,6381773339,1642398602,4.5,2.4,1.122,1.42,5,1,2.4615384899999997,0.5,0,4,0,2.4830652000000004,24.886603689999582
