node_id,node_name,best_of,inc_id_1,inc_id_2,team_id_1,team_id_2,time
1,,3,0,0,15,4,1645164000
2,,3,0,0,6209166,6209804,1645174800
3,,3,1,2,15,6209804,1645261200
4,,5,3,6,15,6209804,1645347600
5,,3,1,2,4,6209166,1645250400
6,,3,3,5,6209804,6209166,1645336800
