player_id,player_name,team_id,player_role
94738847,chalice,8574561,NA
101695162,fy,8574561,NA
106863163,Somnus,8574561,NA
108221389,Redpanda,7453020,NA
111114687,WhyouSm1Le,15,NA
111620041,Suma1L-,6209166,NA
129958758,Xxs,6209166,NA
136421659,qyqx,5,NA
137129583,Xm,9017079,NA
137193239,Paparazi灬,8261500,NA
138543123,Pyw,5,NA
138857296,JT-,8261500,NA
139266129,Hea2t.,9018664,NA
139876032,Kaka,8261500,NA
143693439,Dy,8261500,NA
145957968,niu,15,NA
148215639,Monet,6209166,NA
150961567,planet,15,NA
156662698,Ava阿发,9017079,NA
158847773,天命,8574561,NA
165178538,生死,7453020,NA
168028715,flyfly,9017079,NA
173978074,NothingToSay,15,NA
183378746,皮球,6209166,NA
185908355,Lou,8574561,NA
191597529,Undyne_,9018664,NA
196389151,phoenix,9018664,NA
197849259,Mercy,9017079,NA
199222238,Dust,5,NA
202217968,Emo,5,NA
206642367,Ghost,8261500,NA
207829314,BoBoKa,6209166,NA
223344914,Irving,9018664,NA
250547284,Ulu,7453020,NA
252244084,imitator,9018664,NA
255219872,Xwy,7453020,NA
320252024,shiro,15,NA
371374667,Frisk,9017079,NA
391423488,TK,7453020,NA
1171877280,项羽,5,NA
