player_id,series_id,series_type,match_id,start_time,win,kills,deaths,creep_score,gold_per_min,tower_kills,roshan_kills,team_fight,obs_wards_planted,camps_stacked,runes_grabbed,first_blood,stuns,total
179313961,646016,1,6450822866,1645873189,0,1.2,1.5,0.414,0.858,1,0,2.18182,0.5,0,0.5,0,0,8.15382
147767183,646016,1,6450822866,1645873189,0,0.9,1.2,0.312,0.72,0,0,2.18182,0,0,0.25,4,0.7698,10.33362
249835593,646016,1,6450822866,1645873189,0,0.3,0.9,0.045,0.386,0,0,2.72727,3.5,1,0.75,0,0,9.60827
320252024,646016,1,6450822866,1645873189,0,0,1.8,0.411,0.782,0,0,0.81818,0,0,0.25,0,0,4.06118
150961567,646016,1,6450822866,1645873189,0,0.9,0,0.066,0.43,0,0,2.45455,1.5,0.5,0.5,0,1.70959,8.06014
148215639,646016,1,6450822866,1645873189,1,0.6,2.7,0.807,1.23,1,1,0.9375,0,0,1.25,0,0,9.5245
129958758,646016,1,6450822866,1645873189,1,2.4,2.7,0.501,1.038,2,0,1.21875,0,0,0.25,0,1.93619,12.04394
107803494,646016,1,6450822866,1645873189,1,4.5,3,0.441,1.136,0,0,2.34375,0.5,0,2.75,0,0,14.67075
207829314,646016,1,6450822866,1645873189,1,0.9,1.2,0.138,0.56,0,0,1.3125,1.5,0,0.75,0,0.77481,7.13531
183378746,646016,1,6450822866,1645873189,1,1.2,2.1,0.033,0.466,0,0,1.40625,3.5,0.5,0.5,0,3.36584,13.07109
148215639,646016,1,6450727376,1645869619,1,1.8,2.7,0.993,1.306,5,2,1.44444,0,0.5,0.5,0,0.85317,17.09661
207829314,646016,1,6450727376,1645869619,1,0.6,1.8,0.372,0.726,0,0,1.66667,1,0.5,1,0,0.98745,8.65212
129958758,646016,1,6450727376,1645869619,1,1.8,2.4,0.921,1.14,1,0,2.11111,0,0,0.5,0,2.10616,11.97827
107803494,646016,1,6450727376,1645869619,1,3,2.7,0.807,1.13,0,0,2.66667,0.5,0,3.75,0,0.75498,15.30865
183378746,646016,1,6450727376,1645869619,1,0.9,1.2,0.075,0.536,0,0,1.22222,6,1,1,0,4.54366,16.47688
179313961,646016,1,6450727376,1645869619,0,1.2,0.9,0.447,0.716,0,0,1.5,1,0,1.5,0,1.54573,8.80873
147767183,646016,1,6450727376,1645869619,0,0.6,1.5,0.378,0.61,0,0,1.92857,0,0,0.5,0,3.45148,8.96805
320252024,646016,1,6450727376,1645869619,0,1.2,1.8,0.822,1.026,2,0,1.71429,0,0.5,0,0,0.67276,9.73505
150961567,646016,1,6450727376,1645869619,0,0.9,2.1,0.213,0.512,1,0,2.78571,2.5,0.5,0.5,4,1.45003,16.46074
249835593,646016,1,6450727376,1645869619,0,0.3,0.6,0.27,0.538,1,0,1.5,4,0,1,0,0.10164,9.30964
179313961,645440,1,6447823353,1645708493,0,1.2,2.7,0.72,0.896,1,0,2.53846,1,1,2.5,0,0,13.55446
147767183,645440,1,6447823353,1645708493,0,0.6,1.2,0.639,0.674,0,0,2.30769,0.5,0,0.75,0,1.71723,8.38792
320252024,645440,1,6447823353,1645708493,0,1.2,1.8,0.867,1.012,2,0,2.07692,0,1,0.5,4,0,14.45592
150961567,645440,1,6447823353,1645708493,0,0.6,2.7,0.201,0.53,0,0,2.07692,1.5,1.5,0.75,0,1.38452,11.24245
249835593,645440,1,6447823353,1645708493,0,0.3,0.9,0.057,0.332,0,0,2.30769,4.5,0.5,0.25,0,5.27098,14.41767
134276083,645440,1,6447823353,1645708493,1,2.4,1.5,0.636,0.94,0,0,2.05263,0,2,0.25,0,0.4964,10.27503
185908355,645440,1,6447823353,1645708493,1,1.5,2.7,1.002,1.256,5,1,2.21053,0,0.5,0.5,0,1.252,16.92052
137193239,645440,1,6447823353,1645708493,1,1.5,2.4,0.858,1.092,1,0,2.36842,0,1.5,2.5,0,0.3787,13.59712
138543123,645440,1,6447823353,1645708493,1,0.3,2.4,0.402,0.718,0,0,2.36842,2,1.5,1.75,0,3.96359,15.40201
143693439,645440,1,6447823353,1645708493,1,0,2.1,0.117,0.498,0,0,1.73684,6,0.5,0.75,0,0,11.70184
138543123,645440,1,6447724106,1645705033,1,1.5,1.5,0.207,0.602,0,0,2.4,2,0,0.25,0,1.13154,9.59054
137193239,645440,1,6447724106,1645705033,1,2.1,2.1,0.987,1.214,2,0,1.9,0.5,0,1.5,0,1.43863,13.73963
143693439,645440,1,6447724106,1645705033,1,0.9,1.8,0.099,0.52,0,0,1.8,5,1.5,0.25,0,1.2452,13.1142
185908355,645440,1,6447724106,1645705033,1,3.3,2.4,1.014,1.376,4,0,2,0,0.5,0.25,0,1.84508,16.68508
134276083,645440,1,6447724106,1645705033,1,1.2,1.2,0.624,0.862,0,0,2.4,0,0,0,0,2.36927,8.65527
