player_id,player_name,team_id,player_role
100471531,J,350190,Core
102099826,DJ,350190,Support
132309493,Raven,350190,Core
148526973,Jaunuel,350190,Support
164532005,Armel,350190,Mid
112377459,Febby,2108395,Support
150862738,Yowe,2108395,Mid
345803031,PlayHard-,2108395,Support
363724571,X1aOyU,2108395,NA
401653350,YoungGod,2108395,Core
100594231,skem,7732977,Core
155494381,TIMS,7732977,Support
156328257,Fbz,7732977,Core
324277900,Yopaj-,7732977,Mid
337575662,Tino,7732977,Core
94281932,Karl,8214850,Mid
121404228,Xepher,8214850,Support
136829091,Whitemon,8214850,Support
184950344,Kuku,8214850,Core
375507918,23savage,8214850,Core
108717482,Roger,8244493,Support
113457795,MooN,8244493,Mid
116585378,MidOne,8244493,Core
119576842,- ah fu -,8244493,Support
135495981,Raging-_-Potato,8244493,Core
156029808,Carlo,8254145,NA
173378701,Bob,8254145,Mid
180012313,Nando,8254145,NA
323792491,Vincenzo^,8254145,Support
837609249,Kimizu,8254145,NA
101460882,Boombui,8261197,Support
104758571,GACHABOI,8261197,Mid
184138153,Masa`,8261197,Core
193815691,Q,8261197,Support
392565237,JACKBOYS,8261197,Core
112531417,Abeng-,8360138,Support
162641196,Enryu,8360138,Core
248388120,MamangDaya,8360138,Mid
343084576,"NARMAN",8360138,NA
389022189,Palos,8360138,Core
