team_id,team_name,team_tag
8214850,T1,T1
350190,Fnatic,Fnatic
7732977,BOOM Esports,BOOM
8261197,Motivate.Trust Gaming,MTG
8244493,Team SMG,SMG
2108395,TNC Predator,TNC
8360138,OB.Neon,OB.neon
8254145,Execration,XctN
