player_id,player_name,team_id,player_role
28070572,Mariano,8118197,Undefined
84853828,Mr.Kingão,1061269,NA
85937380,4dr <3 Deia,1061269,Undefined
86850560,wij,8255756,Undefined
94004717,hFn k3 <3 maucela,1061269,Undefined
99796146,Affliction,2672298,Undefined
100758751,shccD,8118197,Undefined
101779337,slad1n-,7119077,Undefined
116525052,Duster,1061269,Undefined
117089283,PandaMoo,7391077,Undefined
117956848,tavo,1061269,Undefined
119631156,XstiNgerX,8254400,Undefined
125995177,Gard1ck,8131728,Undefined
131303632,4nalog <01,8131728,Undefined
138177198,Vitaly,8131728,Undefined
153836240,C. smile  <,8254400,Undefined
155332459,Matthew,7391077,Undefined
157989498,Gōjira,8254400,Undefined
164685175,K1,8254400,Undefined
173971950,BernaBerna,8255756,Undefined
177203952,Yuma,8131728,Undefined
180775030,Alone,2672298,Undefined
182177187,LTH,8255756,Undefined
185202677,Kotarō^ZS,7119077,Undefined
186837494,Catyu,7119077,Undefined
197574429,kxy´,8255756,Undefined
248180032,Michael,2672298,Undefined
249986681,Sebas,7119077,Undefined
292921272,Wisper ,8254400,Undefined
339235645,Pakazs,7391077,Undefined
352545711,DarkMago♥,7391077,Undefined
352623024,Oscar,2672298,Undefined
392385140,Genek,8118197,Undefined
399920568,PiPi,8118197,Undefined
407321629,Frank-   /  大花 FEeDeR,8255756,Undefined
408729743,Sacred,7391077,Undefined
878212255,DrakenN,7119077,Undefined
1031547092,elmisho,8131728,Undefined
1171243748,Parker,2672298,Undefined
