node_group_id,node_group_name,node_id,node_name,best_of,inc_id_1,inc_id_2,team_id_1,team_id_2,team_wins_1,team_wins_2,time
2,Round Robin,1,,3,0,0,2163,1838315,2,0,1684328400
2,Round Robin,2,,3,0,0,2163,2586976,2,0,1685106000
2,Round Robin,3,,3,0,0,2163,8291895,1,2,1685365200
2,Round Robin,4,,3,0,0,2163,8597391,2,1,1684512000
2,Round Robin,5,,3,0,0,2163,8599101,2,0,1684782000
2,Round Robin,6,,3,0,0,2163,8605863,0,2,1684155600
2,Round Robin,7,,3,0,0,2163,8894818,0,0,1685559600
2,Round Robin,8,,3,0,0,1838315,2586976,1,2,1684760400
2,Round Robin,9,,3,0,0,1838315,8291895,0,0,1685710800
2,Round Robin,10,,3,0,0,1838315,8597391,2,0,1684954800
2,Round Robin,11,,3,0,0,1838315,8599101,1,2,1684501200
2,Round Robin,12,,3,0,0,1838315,8605863,0,2,1685116800
2,Round Robin,13,,3,0,0,1838315,8894818,1,1,1685386800
2,Round Robin,14,,3,0,0,2586976,8291895,1,2,1684177200
2,Round Robin,15,,3,0,0,2586976,8597391,0,0,1685905200
2,Round Robin,16,,3,0,0,2586976,8599101,0,2,1685376000
2,Round Robin,17,,3,0,0,2586976,8605863,0,0,1685721600
2,Round Robin,18,,3,0,0,2586976,8894818,1,2,1684350000
2,Round Robin,19,,3,0,0,8291895,8597391,2,0,1684771200
2,Round Robin,20,,3,0,0,8291895,8599101,0,0,1685548800
2,Round Robin,21,,3,0,0,8291895,8605863,2,0,1684339200
2,Round Robin,22,,3,0,0,8291895,8894818,2,1,1684933200
2,Round Robin,23,,3,0,0,8597391,8599101,0,0,1685732400
2,Round Robin,24,,3,0,0,8597391,8605863,0,0,1685538000
2,Round Robin,25,,3,0,0,8597391,8894818,2,1,1685127600
2,Round Robin,26,,3,0,0,8599101,8605863,2,1,1684944000
2,Round Robin,27,,3,0,0,8599101,8894818,2,1,1684166400
2,Round Robin,28,,3,0,0,8605863,8894818,0,2,1684522800
