node_group_id,node_group_name,node_id,node_name,best_of,inc_id_1,inc_id_2,team_id_1,team_id_2,team_wins_1,team_wins_2,time
2,Round Robin,1,,3,0,0,5,15,0,0,1680332400
2,Round Robin,2,,3,0,0,5,726228,0,0,1679814000
2,Round Robin,3,,3,0,0,5,6209166,0,2,1679122800
2,Round Robin,4,,3,0,0,5,7453020,0,0,1679544000
2,Round Robin,5,,3,0,0,5,8261500,1,2,1678950000
2,Round Robin,6,,3,0,0,5,8574561,0,0,1679382000
2,Round Robin,7,,3,0,0,5,8936210,0,0,1680408000
2,Round Robin,8,,3,0,0,15,726228,0,0,1679220000
2,Round Robin,9,,3,0,0,15,6209166,0,0,1680429600
2,Round Robin,10,,3,0,0,15,7453020,2,0,1679112000
2,Round Robin,11,,3,0,0,15,8261500,0,0,1679554800
2,Round Robin,12,,3,0,0,15,8574561,0,0,1679824800
2,Round Robin,13,,3,0,0,15,8936210,0,0,1679976000
2,Round Robin,14,,3,0,0,726228,6209166,0,0,1679727600
2,Round Robin,15,,3,0,0,726228,7453020,0,0,1680148800
2,Round Robin,16,,3,0,0,726228,8261500,0,0,1680418800
2,Round Robin,17,,3,0,0,726228,8574561,2,0,1678766400
2,Round Robin,18,,3,0,0,726228,8936210,0,0,1679371200
2,Round Robin,19,,3,0,0,6209166,7453020,2,0,1679198400
2,Round Robin,20,,3,0,0,6209166,8261500,0,0,1680343200
2,Round Robin,21,,3,0,0,6209166,8574561,0,0,1679986800
2,Round Robin,22,,3,0,0,6209166,8936210,2,0,1678939200
2,Round Robin,23,,3,0,0,7453020,8261500,0,0,1679803200
2,Round Robin,24,,3,0,0,7453020,8574561,0,0,1680321600
2,Round Robin,25,,3,0,0,7453020,8936210,2,0,1678777200
2,Round Robin,26,,3,0,0,8261500,8574561,0,0,1679209200
2,Round Robin,27,,3,0,0,8261500,8936210,0,0,1679716800
2,Round Robin,28,,3,0,0,8574561,8936210,0,0,1680159600
